,Unnamed: 0.1,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
4750,4750,4941,25.41897776218605,51.54152935934765,0.0,0.0,1561286940143,11,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4751,4751,4942,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,0,GSM,True,44592,9401,427,1,-13,4,1.0,25.30014,51.519012
4752,4752,4943,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4753,4753,4944,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,2,GSM,False,45074,9401,427,1,-31,4,1.0,25.298218,51.52228
4754,4754,4945,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,3,GSM,False,45071,9401,427,1,-37,4,1.0,25.301909,51.517847
4755,4755,4946,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,4,GSM,False,49491,9401,427,1,-47,4,1.0,25.297463,51.523592
4756,4756,4947,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,5,GSM,False,20963,9401,427,1,-65,4,1.0,25.291704,51.532794
4757,4757,4948,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,6,GSM,False,21294,9401,427,1,-65,4,1.0,25.307236,51.513824
4758,4758,4949,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,7,GSM,True,19912,121,427,2,9,4,1.0,25.29670715,51.51695251
4759,4759,4950,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,8,GSM,False,19913,121,427,2,-29,4,1.0,25.304204,51.513501
4760,4760,4951,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4761,4761,4952,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,10,GSM,False,19923,121,427,2,-39,4,1.0,25.317307,51.520615
4762,4762,4953,25.41904881837852,51.54153443524077,0.0,0.0,1561286941921,11,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4763,4763,4954,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,0,GSM,True,44592,9401,427,1,-13,4,1.0,25.30014,51.519012
4764,4764,4955,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4765,4765,4956,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,2,GSM,False,45074,9401,427,1,-31,4,1.0,25.298218,51.52228
4766,4766,4957,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,3,GSM,False,45071,9401,427,1,-37,4,1.0,25.301909,51.517847
4767,4767,4958,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,4,GSM,False,49491,9401,427,1,-47,4,1.0,25.297463,51.523592
4768,4768,4959,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,5,GSM,False,20963,9401,427,1,-65,4,1.0,25.291704,51.532794
4769,4769,4960,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,6,GSM,False,21294,9401,427,1,-65,4,1.0,25.307236,51.513824
4770,4770,4961,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,7,GSM,True,19912,121,427,2,7,4,1.0,25.29670715,51.51695251
4771,4771,4962,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,8,GSM,False,19913,121,427,2,-23,4,1.0,25.304204,51.513501
4772,4772,4963,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4773,4773,4964,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,10,GSM,False,19923,121,427,2,-39,4,1.0,25.317307,51.520615
4774,4774,4965,25.419206725704942,51.541545715343965,0.0,0.0,1561286944567,11,GSM,False,10532,120,427,2,-53,4,1.0,25.317536,51.527775
4775,4775,4966,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,0,GSM,True,44592,9401,427,1,-13,4,1.0,25.30014,51.519012
4776,4776,4967,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4777,4777,4968,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,2,GSM,False,45074,9401,427,1,-31,4,1.0,25.298218,51.52228
4778,4778,4969,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,3,GSM,False,45071,9401,427,1,-37,4,1.0,25.301909,51.517847
4779,4779,4970,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,4,GSM,False,49491,9401,427,1,-47,4,1.0,25.297463,51.523592
4780,4780,4971,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,5,GSM,False,20963,9401,427,1,-65,4,1.0,25.291704,51.532794
4781,4781,4972,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,6,GSM,False,21294,9401,427,1,-65,4,1.0,25.307236,51.513824
4782,4782,4973,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,7,GSM,True,19912,121,427,2,7,4,1.0,25.29670715,51.51695251
4783,4783,4974,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,8,GSM,False,19913,121,427,2,-23,4,1.0,25.304204,51.513501
4784,4784,4975,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4785,4785,4976,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,10,GSM,False,19923,121,427,2,-39,4,1.0,25.317307,51.520615
4786,4786,4977,25.419232385687504,51.54154754836614,0.0,0.0,1561286944939,11,GSM,False,10532,120,427,2,-53,4,1.0,25.317536,51.527775
4787,4787,4978,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,0,GSM,True,44592,9401,427,1,-11,4,1.0,25.30014,51.519012
4788,4788,4979,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,1,GSM,False,44593,9401,427,1,-19,4,1.0,25.304031,51.516495
4789,4789,4980,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,2,GSM,False,45074,9401,427,1,-31,4,1.0,25.298218,51.52228
4790,4790,4981,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,3,GSM,False,45071,9401,427,1,-39,4,1.0,25.301909,51.517847
4791,4791,4982,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,4,GSM,False,49491,9401,427,1,-39,4,1.0,25.297463,51.523592
4792,4792,4983,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,5,GSM,False,25942,9401,427,1,-39,4,1.0,25.291788,51.514406
4793,4793,4984,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,6,GSM,False,45072,9401,427,1,-51,4,1.0,25.297166,51.520066
4794,4794,4985,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,7,GSM,True,19912,121,427,2,-5,4,1.0,25.29670715,51.51695251
4795,4795,4986,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,8,GSM,False,19913,121,427,2,-23,4,1.0,25.304204,51.513501
4796,4796,4987,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4797,4797,4988,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,10,GSM,False,19923,121,427,2,-39,4,1.0,25.317307,51.520615
4798,4798,4989,25.419218017334188,51.54154652196186,0.0,0.0,1561286948964,11,GSM,False,10532,120,427,2,-53,4,1.0,25.317536,51.527775
4799,4799,4991,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,0,GSM,True,44592,9401,427,1,-17,4,1.0,25.30014,51.519012
4800,4800,4992,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4801,4801,4993,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,2,GSM,False,45074,9401,427,1,-29,4,1.0,25.298218,51.52228
4802,4802,4994,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,3,GSM,False,45071,9401,427,1,-43,4,1.0,25.301909,51.517847
4803,4803,4995,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,4,GSM,False,25942,9401,427,1,-47,4,1.0,25.291788,51.514406
4804,4804,4996,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,5,GSM,False,49491,9401,427,1,-49,4,1.0,25.297463,51.523592
4805,4805,4997,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,6,GSM,False,44591,9401,427,1,-59,4,1.0,25.305634,51.517639
4806,4806,4998,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,7,GSM,True,19912,121,427,2,-7,4,1.0,25.29670715,51.51695251
4807,4807,4999,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,8,GSM,False,19913,121,427,2,-17,4,1.0,25.304204,51.513501
4808,4808,5000,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4809,4809,5001,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,10,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
4810,4810,5002,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,11,GSM,False,11903,121,427,2,-41,4,1.0,25.291443,51.530685
4811,4811,5003,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,12,GSM,False,19923,121,427,2,-41,4,1.0,25.317307,51.520615
4812,4812,5004,25.419856935199288,51.54159216309664,0.0,0.0,1561286962229,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4813,4813,5005,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,0,GSM,True,44592,9401,427,1,-17,4,1.0,25.30014,51.519012
4814,4814,5006,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4815,4815,5007,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,2,GSM,False,45074,9401,427,1,-29,4,1.0,25.298218,51.52228
4816,4816,5008,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,3,GSM,False,45071,9401,427,1,-43,4,1.0,25.301909,51.517847
4817,4817,5009,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,4,GSM,False,25942,9401,427,1,-47,4,1.0,25.291788,51.514406
4818,4818,5010,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,5,GSM,False,49491,9401,427,1,-49,4,1.0,25.297463,51.523592
4819,4819,5011,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,6,GSM,False,44591,9401,427,1,-59,4,1.0,25.305634,51.517639
4820,4820,5012,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,7,GSM,True,19912,121,427,2,-7,4,1.0,25.29670715,51.51695251
4821,4821,5013,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,8,GSM,False,19913,121,427,2,-17,4,1.0,25.304204,51.513501
4822,4822,5014,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4823,4823,5015,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,10,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
4824,4824,5016,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,11,GSM,False,11903,121,427,2,-41,4,1.0,25.291443,51.530685
4825,4825,5017,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,12,GSM,False,19923,121,427,2,-41,4,1.0,25.317307,51.520615
4826,4826,5018,25.419895207078813,51.54159489706506,0.0,0.0,1561286963046,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4827,4827,5019,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,0,GSM,True,44592,9401,427,1,-17,4,1.0,25.30014,51.519012
4828,4828,5020,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,1,GSM,False,44593,9401,427,1,-23,4,1.0,25.304031,51.516495
4829,4829,5021,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,2,GSM,False,45074,9401,427,1,-29,4,1.0,25.298218,51.52228
4830,4830,5022,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,3,GSM,False,45071,9401,427,1,-43,4,1.0,25.301909,51.517847
4831,4831,5023,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,4,GSM,False,25942,9401,427,1,-47,4,1.0,25.291788,51.514406
4832,4832,5024,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,5,GSM,False,49491,9401,427,1,-49,4,1.0,25.297463,51.523592
4833,4833,5025,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,6,GSM,False,44591,9401,427,1,-59,4,1.0,25.305634,51.517639
4834,4834,5026,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,7,GSM,True,19912,121,427,2,-7,4,1.0,25.29670715,51.51695251
4835,4835,5027,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,8,GSM,False,19913,121,427,2,-17,4,1.0,25.304204,51.513501
4836,4836,5028,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,9,GSM,False,19911,121,427,2,-33,4,1.0,25.309846,51.519422
4837,4837,5029,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,10,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
4838,4838,5030,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,11,GSM,False,11903,121,427,2,-41,4,1.0,25.291443,51.530685
4839,4839,5031,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,12,GSM,False,19923,121,427,2,-41,4,1.0,25.317307,51.520615
4840,4840,5032,25.419985003291604,51.54160131169876,0.0,0.0,1561286964199,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4841,4841,5033,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,0,GSM,True,44592,9401,427,1,-13,4,1.0,25.30014,51.519012
4842,4842,5034,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,1,GSM,False,44593,9401,427,1,-19,4,1.0,25.304031,51.516495
4843,4843,5035,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,2,GSM,False,45074,9401,427,1,-29,4,1.0,25.298218,51.52228
4844,4844,5036,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,3,GSM,False,45071,9401,427,1,-39,4,1.0,25.301909,51.517847
4845,4845,5037,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,4,GSM,False,25942,9401,427,1,-47,4,1.0,25.291788,51.514406
4846,4846,5038,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,5,GSM,False,49491,9401,427,1,-47,4,1.0,25.297463,51.523592
4847,4847,5039,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,6,GSM,False,44591,9401,427,1,-61,4,1.0,25.305634,51.517639
4848,4848,5040,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,7,GSM,True,19912,121,427,2,-1,4,1.0,25.29670715,51.51695251
4849,4849,5041,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,8,GSM,False,19913,121,427,2,-17,4,1.0,25.304204,51.513501
4850,4850,5042,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,9,GSM,False,19911,121,427,2,-35,4,1.0,25.309846,51.519422
4851,4851,5043,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,10,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4852,4852,5044,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,11,GSM,False,11371,121,427,2,-43,4,1.0,25.309891,51.516266
4853,4853,5045,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,12,GSM,False,19923,121,427,2,-47,4,1.0,25.317307,51.520615
4854,4854,5046,25.420204298624544,51.54161697717326,0.0,0.0,1561286973959,13,GSM,False,10532,120,427,2,-57,4,1.0,25.317536,51.527775
4855,4855,5047,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,0,GSM,True,44592,9401,427,1,-15,4,1.0,25.30014,51.519012
4856,4856,5048,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,1,GSM,False,44593,9401,427,1,-13,4,1.0,25.304031,51.516495
4857,4857,5049,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,2,GSM,False,45074,9401,427,1,-27,4,1.0,25.298218,51.52228
4858,4858,5050,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,3,GSM,False,45071,9401,427,1,-37,4,1.0,25.301909,51.517847
4859,4859,5051,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,4,GSM,False,49491,9401,427,1,-39,4,1.0,25.297463,51.523592
4860,4860,5052,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,5,GSM,False,25942,9401,427,1,-45,4,1.0,25.291788,51.514406
4861,4861,5053,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,6,GSM,False,44591,9401,427,1,-53,4,1.0,25.305634,51.517639
4862,4862,5054,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,7,GSM,True,19912,121,427,2,-1,4,1.0,25.29670715,51.51695251
4863,4863,5055,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,8,GSM,False,19913,121,427,2,-15,4,1.0,25.304204,51.513501
4864,4864,5056,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,9,GSM,False,11131,161,427,2,-37,4,1.0,25.287305,51.517058
4865,4865,5057,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,10,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4866,4866,5058,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,11,GSM,False,11371,121,427,2,-43,4,1.0,25.309891,51.516266
4867,4867,5059,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,12,GSM,False,19923,121,427,2,-49,4,1.0,25.317307,51.520615
4868,4868,5060,25.4207640747561,51.54165696514085,0.0,0.0,1561286980452,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4869,4869,5061,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,0,GSM,True,44592,9401,427,1,-15,4,1.0,25.30014,51.519012
4870,4870,5062,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,1,GSM,False,44593,9401,427,1,-13,4,1.0,25.304031,51.516495
4871,4871,5063,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,2,GSM,False,45074,9401,427,1,-27,4,1.0,25.298218,51.52228
4872,4872,5064,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,3,GSM,False,45071,9401,427,1,-37,4,1.0,25.301909,51.517847
4873,4873,5065,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,4,GSM,False,49491,9401,427,1,-39,4,1.0,25.297463,51.523592
4874,4874,5066,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,5,GSM,False,25942,9401,427,1,-45,4,1.0,25.291788,51.514406
4875,4875,5067,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,6,GSM,False,44591,9401,427,1,-53,4,1.0,25.305634,51.517639
4876,4876,5068,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,7,GSM,True,19912,121,427,2,1,4,1.0,25.29670715,51.51695251
4877,4877,5069,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,8,GSM,False,19913,121,427,2,-15,4,1.0,25.304204,51.513501
4878,4878,5070,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,9,GSM,False,11131,161,427,2,-37,4,1.0,25.287305,51.517058
4879,4879,5071,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,10,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4880,4880,5072,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,11,GSM,False,11371,121,427,2,-43,4,1.0,25.309891,51.516266
4881,4881,5073,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,12,GSM,False,19923,121,427,2,-49,4,1.0,25.317307,51.520615
4882,4882,5074,25.420832226592648,51.54166183363369,0.0,0.0,1561286983085,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4883,4883,5076,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,0,GSM,True,44593,9401,427,1,-27,4,1.0,25.304031,51.516495
4884,4884,5077,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,1,GSM,False,45074,9401,427,1,-19,4,1.0,25.298218,51.52228
4885,4885,5078,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,2,GSM,False,49491,9401,427,1,-33,4,1.0,25.297463,51.523592
4886,4886,5079,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,3,GSM,False,45071,9401,427,1,-33,4,1.0,25.301909,51.517847
4887,4887,5080,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,4,GSM,False,25942,9401,427,1,-47,4,1.0,25.291788,51.514406
4888,4888,5081,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,5,GSM,False,44591,9401,427,1,-63,4,1.0,25.305634,51.517639
4889,4889,5082,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,6,GSM,False,20963,9401,427,1,-67,4,1.0,25.291704,51.532794
4890,4890,5083,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,7,GSM,True,19912,121,427,2,-3,4,1.0,25.29670715,51.51695251
4891,4891,5084,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,8,GSM,False,19913,121,427,2,-19,4,1.0,25.304204,51.513501
4892,4892,5085,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,9,GSM,False,11131,161,427,2,-33,4,1.0,25.287305,51.517058
4893,4893,5086,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,10,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
4894,4894,5087,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,11,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4895,4895,5088,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,12,GSM,False,19923,121,427,2,-49,4,1.0,25.317307,51.520615
4896,4896,5089,25.42213065483121,51.54175458817223,0.0,0.0,1561287003105,13,GSM,False,10532,120,427,2,-55,4,1.0,25.317536,51.527775
4897,4897,5091,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,0,GSM,True,44592,9401,427,1,-35,4,1.0,25.30014,51.519012
4898,4898,5092,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,1,GSM,False,44593,9401,427,1,-19,4,1.0,25.304031,51.516495
4899,4899,5093,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,2,GSM,False,45071,9401,427,1,-27,4,1.0,25.301909,51.517847
4900,4900,5094,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,3,GSM,False,25942,9401,427,1,-45,4,1.0,25.291788,51.514406
4901,4901,5095,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,4,GSM,False,49491,9401,427,1,-49,4,1.0,25.297463,51.523592
4902,4902,5096,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,5,GSM,True,19912,121,427,2,-13,4,1.0,25.29670715,51.51695251
4903,4903,5097,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,6,GSM,False,19913,121,427,2,-23,4,1.0,25.304204,51.513501
4904,4904,5098,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,7,GSM,False,11371,121,427,2,-35,4,1.0,25.309891,51.516266
4905,4905,5099,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,8,GSM,False,11131,161,427,2,-37,4,1.0,25.287305,51.517058
4906,4906,5100,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,9,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4907,4907,5101,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,10,GSM,False,19923,121,427,2,-51,4,1.0,25.317307,51.520615
4908,4908,5102,25.422839797617808,51.54180524705229,0.0,0.0,1561287015946,11,GSM,False,10532,120,427,2,-53,4,1.0,25.317536,51.527775
4909,4909,5106,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,0,GSM,True,44593,9401,427,1,-21,4,1.0,25.304031,51.516495
4910,4910,5107,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,1,GSM,False,45074,9401,427,1,-21,4,1.0,25.298218,51.52228
4911,4911,5108,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,2,GSM,False,45071,9401,427,1,-23,4,1.0,25.301909,51.517847
4912,4912,5109,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,3,GSM,False,49491,9401,427,1,-35,4,1.0,25.297463,51.523592
4913,4913,5110,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,4,GSM,False,43962,9401,427,1,-39,4,1.0,25.305214,51.516115
4914,4914,5111,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,5,GSM,False,25942,9401,427,1,-49,4,1.0,25.291788,51.514406
4915,4915,5112,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,6,GSM,False,40781,9402,427,1,-49,4,1.0,25.302201,51.512363
4916,4916,5113,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,7,GSM,True,19912,121,427,2,-5,4,1.0,25.29670715,51.51695251
4917,4917,5114,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,8,GSM,False,19913,121,427,2,-37,4,1.0,25.304204,51.513501
4918,4918,5115,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,9,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
4919,4919,5116,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,10,GSM,False,11131,161,427,2,-43,4,1.0,25.287305,51.517058
4920,4920,5117,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,11,GSM,False,11903,121,427,2,-43,4,1.0,25.291443,51.530685
4921,4921,5118,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,12,GSM,False,19923,121,427,2,-49,4,1.0,25.317307,51.520615
4922,4922,5119,25.4236337207506,51.54186196270128,0.0,0.0,1561287029441,13,GSM,False,10532,120,427,2,-59,4,1.0,25.317536,51.527775
4923,4923,5120,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,0,GSM,True,44593,9401,427,1,-21,4,1.0,25.304031,51.516495
4924,4924,5121,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,1,GSM,False,45074,9401,427,1,-21,4,1.0,25.298218,51.52228
4925,4925,5122,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,2,GSM,False,45071,9401,427,1,-23,4,1.0,25.301909,51.517847
4926,4926,5123,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,3,GSM,False,49491,9401,427,1,-35,4,1.0,25.297463,51.523592
4927,4927,5124,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,4,GSM,False,43962,9401,427,1,-39,4,1.0,25.305214,51.516115
4928,4928,5125,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,5,GSM,False,25942,9401,427,1,-49,4,1.0,25.291788,51.514406
4929,4929,5126,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,6,GSM,False,40781,9402,427,1,-49,4,1.0,25.302201,51.512363
4930,4930,5127,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,7,GSM,True,19912,121,427,2,-5,4,1.0,25.29670715,51.51695251
4931,4931,5128,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,8,GSM,False,19913,121,427,2,-37,4,1.0,25.304204,51.513501
4932,4932,5129,25.4236804779188,51.541865302924656,0.0,0.0,1561287029929,9,GSM,False,11371,121,427,2,-39,4,1.0,25.309891,51.516266
