,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon,e_lat,e_lon,difference
527,527,527,533,25.36845333333333,51.551155,0.0,0.0,1561285833770,5,GSM,False,22961,9401,427,1,-87,4,0.0,25.329208,51.529876,25.36711879875129,51.55081872149922,0.15219126453513968
528,528,528,534,25.36845333333333,51.551155,0.0,0.0,1561285833770,6,GSM,False,40721,9402,427,1,-87,4,0.0,25.370682,51.550003,25.36711879875129,51.55081872149922,0.15219126453513968
529,529,529,535,25.36845333333333,51.551155,0.0,0.0,1561285833770,7,GSM,True,17383,120,427,2,7,4,0.0,25.368232,51.550961,25.36711879875129,51.55081872149922,0.15219126453513968
530,530,530,536,25.36845333333333,51.551155,0.0,0.0,1561285833770,8,GSM,False,17382,120,427,2,-15,4,0.0,25.3502655,51.53068542,25.36711879875129,51.55081872149922,0.15219126453513968
531,531,531,537,25.36845333333333,51.551155,0.0,0.0,1561285833770,9,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36711879875129,51.55081872149922,0.15219126453513968
532,532,532,538,25.36845333333333,51.551155,0.0,0.0,1561285833770,10,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779,25.36711879875129,51.55081872149922,0.15219126453513968
533,533,533,539,25.36845333333333,51.551155,0.0,0.0,1561285833770,11,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36711879875129,51.55081872149922,0.15219126453513968
534,534,534,540,25.36845333333333,51.551155,0.0,0.0,1561285833770,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364,25.36711879875129,51.55081872149922,0.15219126453513968
535,535,535,541,25.36845333333333,51.551155,0.0,0.0,1561285833770,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.36711879875129,51.55081872149922,0.15219126453513968
536,536,536,542,25.368425,51.55113166666667,0.0,0.0,1561285834838,0,GSM,True,40283,9402,427,1,1,4,0.0,25.369492,51.550598,25.36711879875129,51.55081872149922,0.14860737082525718
537,537,537,543,25.368425,51.55113166666667,0.0,0.0,1561285834838,1,GSM,False,40282,9402,427,1,-23,4,0.0,25.367661,51.550369,25.36711879875129,51.55081872149922,0.14860737082525718
538,538,538,544,25.368425,51.55113166666667,0.0,0.0,1561285834838,2,GSM,False,40281,9402,427,1,-49,4,0.0,25.368256,51.557053,25.36711879875129,51.55081872149922,0.14860737082525718
539,539,539,545,25.368425,51.55113166666667,0.0,0.0,1561285834838,3,GSM,False,25642,9402,427,1,-73,4,0.0,25.368494,51.552817,25.36711879875129,51.55081872149922,0.14860737082525718
540,540,540,546,25.368425,51.55113166666667,0.0,0.0,1561285834838,4,GSM,False,29173,9402,427,1,-85,4,0.0,25.366287,51.551102,25.36711879875129,51.55081872149922,0.14860737082525718
541,541,541,547,25.368425,51.55113166666667,0.0,0.0,1561285834838,5,GSM,False,22961,9401,427,1,-87,4,0.0,25.329208,51.529876,25.36711879875129,51.55081872149922,0.14860737082525718
542,542,542,548,25.368425,51.55113166666667,0.0,0.0,1561285834838,6,GSM,False,40721,9402,427,1,-87,4,0.0,25.370682,51.550003,25.36711879875129,51.55081872149922,0.14860737082525718
543,543,543,549,25.368425,51.55113166666667,0.0,0.0,1561285834838,7,GSM,True,17383,120,427,2,7,4,0.0,25.368232,51.550961,25.36711879875129,51.55081872149922,0.14860737082525718
544,544,544,550,25.368425,51.55113166666667,0.0,0.0,1561285834838,8,GSM,False,17382,120,427,2,-15,4,0.0,25.3502655,51.53068542,25.36711879875129,51.55081872149922,0.14860737082525718
545,545,545,551,25.368425,51.55113166666667,0.0,0.0,1561285834838,9,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36711879875129,51.55081872149922,0.14860737082525718
546,546,546,552,25.368425,51.55113166666667,0.0,0.0,1561285834838,10,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779,25.36711879875129,51.55081872149922,0.14860737082525718
547,547,547,553,25.368425,51.55113166666667,0.0,0.0,1561285834838,11,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36711879875129,51.55081872149922,0.14860737082525718
548,548,548,554,25.368425,51.55113166666667,0.0,0.0,1561285834838,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364,25.36711879875129,51.55081872149922,0.14860737082525718
549,549,549,555,25.368425,51.55113166666667,0.0,0.0,1561285834838,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.36711879875129,51.55081872149922,0.14860737082525718
550,550,550,556,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,0,GSM,True,40283,9402,427,1,1,4,0.0,25.369492,51.550598,25.36711879875129,51.55081872149922,0.14529028742540148
551,551,551,557,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,1,GSM,False,40282,9402,427,1,-23,4,0.0,25.367661,51.550369,25.36711879875129,51.55081872149922,0.14529028742540148
552,552,552,558,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,2,GSM,False,40281,9402,427,1,-49,4,0.0,25.368256,51.557053,25.36711879875129,51.55081872149922,0.14529028742540148
553,553,553,559,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,3,GSM,False,25642,9402,427,1,-73,4,0.0,25.368494,51.552817,25.36711879875129,51.55081872149922,0.14529028742540148
554,554,554,560,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,4,GSM,False,29173,9402,427,1,-85,4,0.0,25.366287,51.551102,25.36711879875129,51.55081872149922,0.14529028742540148
555,555,555,561,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,5,GSM,False,22961,9401,427,1,-87,4,0.0,25.329208,51.529876,25.36711879875129,51.55081872149922,0.14529028742540148
556,556,556,562,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,6,GSM,False,40721,9402,427,1,-87,4,0.0,25.370682,51.550003,25.36711879875129,51.55081872149922,0.14529028742540148
557,557,557,563,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,7,GSM,True,17383,120,427,2,7,4,0.0,25.368232,51.550961,25.36711879875129,51.55081872149922,0.14529028742540148
558,558,558,564,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,8,GSM,False,17382,120,427,2,-15,4,0.0,25.3502655,51.53068542,25.36711879875129,51.55081872149922,0.14529028742540148
559,559,559,565,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,9,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36711879875129,51.55081872149922,0.14529028742540148
560,560,560,566,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,10,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779,25.36711879875129,51.55081872149922,0.14529028742540148
561,561,561,567,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,11,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36711879875129,51.55081872149922,0.14529028742540148
562,562,562,568,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364,25.36711879875129,51.55081872149922,0.14529028742540148
563,563,563,569,25.36839833333333,51.55111166666667,0.0,0.0,1561285835927,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.36711879875129,51.55081872149922,0.14529028742540148
564,564,564,570,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.366743661073016,51.55098433664822,0.1810075125747081
565,565,565,571,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.366743661073016,51.55098433664822,0.1810075125747081
566,566,566,572,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.366743661073016,51.55098433664822,0.1810075125747081
567,567,567,573,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.366743661073016,51.55098433664822,0.1810075125747081
568,568,568,574,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.366743661073016,51.55098433664822,0.1810075125747081
569,569,569,575,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.366743661073016,51.55098433664822,0.1810075125747081
570,570,570,576,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.366743661073016,51.55098433664822,0.1810075125747081
571,571,571,577,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,7,GSM,True,17383,120,427,2,7,4,0.0,25.368232,51.550961,25.366743661073016,51.55098433664822,0.1810075125747081
572,572,572,578,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,8,GSM,False,17382,120,427,2,-15,4,0.0,25.3502655,51.53068542,25.366743661073016,51.55098433664822,0.1810075125747081
573,573,573,579,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,9,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.366743661073016,51.55098433664822,0.1810075125747081
574,574,574,580,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,10,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779,25.366743661073016,51.55098433664822,0.1810075125747081
575,575,575,581,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,11,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.366743661073016,51.55098433664822,0.1810075125747081
576,576,576,582,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364,25.366743661073016,51.55098433664822,0.1810075125747081
577,577,577,583,25.368368333333333,51.55109666666667,0.0,0.0,1561285836903,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.366743661073016,51.55098433664822,0.1810075125747081
578,578,578,584,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.36697119211004,51.55087450060738,0.15229053808961734
579,579,579,585,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.36697119211004,51.55087450060738,0.15229053808961734
580,580,580,586,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36697119211004,51.55087450060738,0.15229053808961734
581,581,581,587,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.36697119211004,51.55087450060738,0.15229053808961734
582,582,582,588,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36697119211004,51.55087450060738,0.15229053808961734
583,583,583,589,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.36697119211004,51.55087450060738,0.15229053808961734
584,584,584,590,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.36697119211004,51.55087450060738,0.15229053808961734
585,585,585,591,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.36697119211004,51.55087450060738,0.15229053808961734
586,586,586,592,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542,25.36697119211004,51.55087450060738,0.15229053808961734
587,587,587,593,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779,25.36697119211004,51.55087450060738,0.15229053808961734
588,588,588,594,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,10,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36697119211004,51.55087450060738,0.15229053808961734
589,589,589,595,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,11,GSM,False,10022,120,427,2,-73,4,0.0,25.368139,51.546364,25.36697119211004,51.55087450060738,0.15229053808961734
590,590,590,596,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,12,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36697119211004,51.55087450060738,0.15229053808961734
591,591,591,597,25.36832833333333,51.55107833333333,0.0,0.0,1561285837938,13,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293,25.36697119211004,51.55087450060738,0.15229053808961734
592,592,592,598,25.368295,51.551065,0.0,0.0,1561285838899,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.36697119211004,51.55087450060738,0.14843987112072712
593,593,593,599,25.368295,51.551065,0.0,0.0,1561285838899,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.36697119211004,51.55087450060738,0.14843987112072712
594,594,594,600,25.368295,51.551065,0.0,0.0,1561285838899,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36697119211004,51.55087450060738,0.14843987112072712
595,595,595,601,25.368295,51.551065,0.0,0.0,1561285838899,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.36697119211004,51.55087450060738,0.14843987112072712
596,596,596,602,25.368295,51.551065,0.0,0.0,1561285838899,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36697119211004,51.55087450060738,0.14843987112072712
597,597,597,603,25.368295,51.551065,0.0,0.0,1561285838899,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.36697119211004,51.55087450060738,0.14843987112072712
598,598,598,604,25.368295,51.551065,0.0,0.0,1561285838899,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.36697119211004,51.55087450060738,0.14843987112072712
599,599,599,605,25.368295,51.551065,0.0,0.0,1561285838899,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.36697119211004,51.55087450060738,0.14843987112072712
600,600,600,606,25.368295,51.551065,0.0,0.0,1561285838899,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542,25.36697119211004,51.55087450060738,0.14843987112072712
601,601,601,607,25.368295,51.551065,0.0,0.0,1561285838899,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779,25.36697119211004,51.55087450060738,0.14843987112072712
602,602,602,608,25.368295,51.551065,0.0,0.0,1561285838899,10,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36697119211004,51.55087450060738,0.14843987112072712
603,603,603,609,25.368295,51.551065,0.0,0.0,1561285838899,11,GSM,False,10022,120,427,2,-73,4,0.0,25.368139,51.546364,25.36697119211004,51.55087450060738,0.14843987112072712
604,604,604,610,25.368295,51.551065,0.0,0.0,1561285838899,12,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36697119211004,51.55087450060738,0.14843987112072712
605,605,605,611,25.368295,51.551065,0.0,0.0,1561285838899,13,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293,25.36697119211004,51.55087450060738,0.14843987112072712
606,606,606,612,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.36697119211004,51.55087450060738,0.14453745295351075
607,607,607,613,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.36697119211004,51.55087450060738,0.14453745295351075
608,608,608,614,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36697119211004,51.55087450060738,0.14453745295351075
609,609,609,615,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.36697119211004,51.55087450060738,0.14453745295351075
610,610,610,616,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36697119211004,51.55087450060738,0.14453745295351075
611,611,611,617,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.36697119211004,51.55087450060738,0.14453745295351075
612,612,612,618,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.36697119211004,51.55087450060738,0.14453745295351075
613,613,613,619,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.36697119211004,51.55087450060738,0.14453745295351075
614,614,614,620,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542,25.36697119211004,51.55087450060738,0.14453745295351075
615,615,615,621,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779,25.36697119211004,51.55087450060738,0.14453745295351075
616,616,616,622,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,10,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36697119211004,51.55087450060738,0.14453745295351075
617,617,617,623,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,11,GSM,False,10022,120,427,2,-73,4,0.0,25.368139,51.546364,25.36697119211004,51.55087450060738,0.14453745295351075
618,618,618,624,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,12,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36697119211004,51.55087450060738,0.14453745295351075
619,619,619,625,25.368260000000003,51.55106166666666,0.0,0.0,1561285839837,13,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293,25.36697119211004,51.55087450060738,0.14453745295351075
620,620,620,626,25.368225,51.55105666666667,0.0,0.0,1561285840779,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.36697119211004,51.55087450060738,0.14061335038816034
621,621,621,627,25.368225,51.55105666666667,0.0,0.0,1561285840779,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.36697119211004,51.55087450060738,0.14061335038816034
622,622,622,628,25.368225,51.55105666666667,0.0,0.0,1561285840779,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36697119211004,51.55087450060738,0.14061335038816034
623,623,623,629,25.368225,51.55105666666667,0.0,0.0,1561285840779,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.36697119211004,51.55087450060738,0.14061335038816034
624,624,624,630,25.368225,51.55105666666667,0.0,0.0,1561285840779,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36697119211004,51.55087450060738,0.14061335038816034
625,625,625,631,25.368225,51.55105666666667,0.0,0.0,1561285840779,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.36697119211004,51.55087450060738,0.14061335038816034
626,626,626,632,25.368225,51.55105666666667,0.0,0.0,1561285840779,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.36697119211004,51.55087450060738,0.14061335038816034
627,627,627,633,25.368225,51.55105666666667,0.0,0.0,1561285840779,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.36697119211004,51.55087450060738,0.14061335038816034
628,628,628,634,25.368225,51.55105666666667,0.0,0.0,1561285840779,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542,25.36697119211004,51.55087450060738,0.14061335038816034
629,629,629,635,25.368225,51.55105666666667,0.0,0.0,1561285840779,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779,25.36697119211004,51.55087450060738,0.14061335038816034
630,630,630,636,25.368225,51.55105666666667,0.0,0.0,1561285840779,10,GSM,False,16573,120,427,2,-43,4,0.0,25.33103943,51.53343201,25.36697119211004,51.55087450060738,0.14061335038816034
631,631,631,637,25.368225,51.55105666666667,0.0,0.0,1561285840779,11,GSM,False,10022,120,427,2,-73,4,0.0,25.368139,51.546364,25.36697119211004,51.55087450060738,0.14061335038816034
632,632,632,638,25.368225,51.55105666666667,0.0,0.0,1561285840779,12,GSM,False,16572,120,427,2,-73,4,0.0,25.336533,51.532517,25.36697119211004,51.55087450060738,0.14061335038816034
633,633,633,639,25.368225,51.55105666666667,0.0,0.0,1561285840779,13,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293,25.36697119211004,51.55087450060738,0.14061335038816034
634,634,634,640,25.368195,51.55106000000001,0.0,0.0,1561285841756,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598,25.366893172651203,51.550946230945826,0.14520721177813056
635,635,635,641,25.368195,51.55106000000001,0.0,0.0,1561285841756,1,GSM,False,40282,9402,427,1,-7,4,0.0,25.367661,51.550369,25.366893172651203,51.550946230945826,0.14520721177813056
636,636,636,642,25.368195,51.55106000000001,0.0,0.0,1561285841756,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.366893172651203,51.550946230945826,0.14520721177813056
637,637,637,643,25.368195,51.55106000000001,0.0,0.0,1561285841756,3,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102,25.366893172651203,51.550946230945826,0.14520721177813056
638,638,638,644,25.368195,51.55106000000001,0.0,0.0,1561285841756,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.366893172651203,51.550946230945826,0.14520721177813056
639,639,639,645,25.368195,51.55106000000001,0.0,0.0,1561285841756,5,GSM,False,22961,9401,427,1,-83,4,0.0,25.329208,51.529876,25.366893172651203,51.550946230945826,0.14520721177813056
640,640,640,646,25.368195,51.55106000000001,0.0,0.0,1561285841756,6,GSM,False,40721,9402,427,1,-85,4,0.0,25.370682,51.550003,25.366893172651203,51.550946230945826,0.14520721177813056
641,641,641,647,25.368195,51.55106000000001,0.0,0.0,1561285841756,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.366893172651203,51.550946230945826,0.14520721177813056
642,642,642,648,25.368195,51.55106000000001,0.0,0.0,1561285841756,8,GSM,False,17382,120,427,2,-5,4,0.0,25.3502655,51.53068542,25.366893172651203,51.550946230945826,0.14520721177813056
643,643,643,649,25.368195,51.55106000000001,0.0,0.0,1561285841756,9,GSM,False,17381,120,427,2,-33,4,0.0,25.362966,51.554779,25.366893172651203,51.550946230945826,0.14520721177813056
644,644,644,650,25.368195,51.55106000000001,0.0,0.0,1561285841756,10,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201,25.366893172651203,51.550946230945826,0.14520721177813056
645,645,645,651,25.368195,51.55106000000001,0.0,0.0,1561285841756,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364,25.366893172651203,51.550946230945826,0.14520721177813056
646,646,646,652,25.368195,51.55106000000001,0.0,0.0,1561285841756,12,GSM,False,16572,120,427,2,-75,4,0.0,25.336533,51.532517,25.366893172651203,51.550946230945826,0.14520721177813056
647,647,647,653,25.368195,51.55106000000001,0.0,0.0,1561285841756,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.366893172651203,51.550946230945826,0.14520721177813056
648,648,648,654,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,0,GSM,True,40283,9402,427,1,-17,4,0.0,25.369492,51.550598,25.36679174332567,51.55089841914188,0.15392833592926558
649,649,649,655,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,1,GSM,False,40282,9402,427,1,-3,4,0.0,25.367661,51.550369,25.36679174332567,51.55089841914188,0.15392833592926558
650,650,650,656,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36679174332567,51.55089841914188,0.15392833592926558
651,651,651,657,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,3,GSM,False,29173,9402,427,1,-69,4,0.0,25.366287,51.551102,25.36679174332567,51.55089841914188,0.15392833592926558
652,652,652,658,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36679174332567,51.55089841914188,0.15392833592926558
653,653,653,659,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,5,GSM,False,22961,9401,427,1,-87,4,0.0,25.329208,51.529876,25.36679174332567,51.55089841914188,0.15392833592926558
654,654,654,660,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,6,GSM,False,45953,9402,427,1,-89,4,0.0,25.365215,51.548592,25.36679174332567,51.55089841914188,0.15392833592926558
655,655,655,661,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961,25.36679174332567,51.55089841914188,0.15392833592926558
656,656,656,662,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,8,GSM,False,17382,120,427,2,-5,4,0.0,25.3502655,51.53068542,25.36679174332567,51.55089841914188,0.15392833592926558
657,657,657,663,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,9,GSM,False,17381,120,427,2,-33,4,0.0,25.362966,51.554779,25.36679174332567,51.55089841914188,0.15392833592926558
658,658,658,664,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,10,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201,25.36679174332567,51.55089841914188,0.15392833592926558
659,659,659,665,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364,25.36679174332567,51.55089841914188,0.15392833592926558
660,660,660,666,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,12,GSM,False,16572,120,427,2,-75,4,0.0,25.336533,51.532517,25.36679174332567,51.55089841914188,0.15392833592926558
661,661,661,667,25.368168333333333,51.55106000000001,0.0,0.0,1561285842997,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293,25.36679174332567,51.55089841914188,0.15392833592926558
662,662,662,668,25.36814,51.551065,0.0,0.0,1561285843840,0,GSM,True,40283,9402,427,1,-17,4,0.0,25.369492,51.550598,25.36679174332567,51.55089841914188,0.15085066214378445
663,663,663,669,25.36814,51.551065,0.0,0.0,1561285843840,1,GSM,False,40282,9402,427,1,-3,4,0.0,25.367661,51.550369,25.36679174332567,51.55089841914188,0.15085066214378445
664,664,664,670,25.36814,51.551065,0.0,0.0,1561285843840,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053,25.36679174332567,51.55089841914188,0.15085066214378445
665,665,665,671,25.36814,51.551065,0.0,0.0,1561285843840,3,GSM,False,29173,9402,427,1,-69,4,0.0,25.366287,51.551102,25.36679174332567,51.55089841914188,0.15085066214378445
666,666,666,672,25.36814,51.551065,0.0,0.0,1561285843840,4,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817,25.36679174332567,51.55089841914188,0.15085066214378445
667,667,667,673,25.36814,51.551065,0.0,0.0,1561285843840,5,GSM,False,22961,9401,427,1,-87,4,0.0,25.329208,51.529876,25.36679174332567,51.55089841914188,0.15085066214378445
668,668,668,674,25.36814,51.551065,0.0,0.0,1561285843840,6,GSM,False,45953,9402,427,1,-89,4,0.0,25.365215,51.548592,25.36679174332567,51.55089841914188,0.15085066214378445
