,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,lat,lon
56,56,25.36882666666667,51.551488333333324,0.0,0.0,1561285797844,8,GSM,False,17382,120,427,2,-3,4,25.3502655,51.53068542
57,57,25.36882666666667,51.551488333333324,0.0,0.0,1561285797844,9,GSM,False,16573,120,427,2,-35,4,25.33103943,51.53343201
58,58,25.36882666666667,51.551488333333324,0.0,0.0,1561285797844,10,GSM,False,17381,120,427,2,-37,4,25.362966,51.554779
59,59,25.36882666666667,51.551488333333324,0.0,0.0,1561285797844,11,GSM,False,10022,120,427,2,-69,4,25.368139,51.546364
60,60,25.36882,51.551455,0.0,0.0,1561285798854,0,GSM,True,40283,9402,427,1,-1,4,25.369492,51.550598
61,61,25.36882,51.551455,0.0,0.0,1561285798854,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
62,62,25.36882,51.551455,0.0,0.0,1561285798854,2,GSM,False,40281,9402,427,1,-45,4,25.368256,51.557053
63,63,25.36882,51.551455,0.0,0.0,1561285798854,3,GSM,False,25642,9402,427,1,-73,4,25.368494,51.552817
64,64,25.36882,51.551455,0.0,0.0,1561285798854,4,GSM,False,29173,9402,427,1,-75,4,25.366287,51.551102
65,65,25.36882,51.551455,0.0,0.0,1561285798854,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
66,66,25.36882,51.551455,0.0,0.0,1561285798854,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
67,67,25.36882,51.551455,0.0,0.0,1561285798854,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
68,68,25.36882,51.551455,0.0,0.0,1561285798854,8,GSM,False,17382,120,427,2,-9,4,25.3502655,51.53068542
69,69,25.36882,51.551455,0.0,0.0,1561285798854,9,GSM,False,17381,120,427,2,-39,4,25.362966,51.554779
70,70,25.36882,51.551455,0.0,0.0,1561285798854,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
71,71,25.36882,51.551455,0.0,0.0,1561285798854,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
72,72,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,0,GSM,True,40283,9402,427,1,-1,4,25.369492,51.550598
73,73,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
74,74,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,2,GSM,False,40281,9402,427,1,-45,4,25.368256,51.557053
75,75,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,3,GSM,False,25642,9402,427,1,-73,4,25.368494,51.552817
76,76,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,4,GSM,False,29173,9402,427,1,-75,4,25.366287,51.551102
77,77,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
78,78,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
79,79,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
80,80,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,8,GSM,False,17382,120,427,2,-9,4,25.3502655,51.53068542
81,81,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,9,GSM,False,17381,120,427,2,-39,4,25.362966,51.554779
82,82,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
83,83,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
84,84,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,0,GSM,True,40283,9402,427,1,-1,4,25.369492,51.550598
85,85,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
86,86,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,2,GSM,False,40281,9402,427,1,-45,4,25.368256,51.557053
87,87,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,3,GSM,False,25642,9402,427,1,-73,4,25.368494,51.552817
88,88,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,4,GSM,False,29173,9402,427,1,-75,4,25.366287,51.551102
89,89,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
90,90,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
91,91,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
92,92,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
93,93,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,9,GSM,False,17381,120,427,2,-41,4,25.362966,51.554779
94,94,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
95,95,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
96,96,25.36876833333333,51.55144,0.0,0.0,1561285801800,0,GSM,True,40283,9402,427,1,-1,4,25.369492,51.550598
97,97,25.36876833333333,51.55144,0.0,0.0,1561285801800,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
98,98,25.36876833333333,51.55144,0.0,0.0,1561285801800,2,GSM,False,40281,9402,427,1,-45,4,25.368256,51.557053
99,99,25.36876833333333,51.55144,0.0,0.0,1561285801800,3,GSM,False,25642,9402,427,1,-73,4,25.368494,51.552817
100,100,25.36876833333333,51.55144,0.0,0.0,1561285801800,4,GSM,False,29173,9402,427,1,-75,4,25.366287,51.551102
101,101,25.36876833333333,51.55144,0.0,0.0,1561285801800,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
102,102,25.36876833333333,51.55144,0.0,0.0,1561285801800,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
103,103,25.36876833333333,51.55144,0.0,0.0,1561285801800,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
104,104,25.36876833333333,51.55144,0.0,0.0,1561285801800,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
105,105,25.36876833333333,51.55144,0.0,0.0,1561285801800,9,GSM,False,17381,120,427,2,-41,4,25.362966,51.554779
106,106,25.36876833333333,51.55144,0.0,0.0,1561285801800,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
107,107,25.36876833333333,51.55144,0.0,0.0,1561285801800,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
108,108,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
109,109,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
110,110,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
111,111,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
112,112,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
113,113,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
114,114,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
115,115,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
116,116,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
117,117,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,9,GSM,False,17381,120,427,2,-41,4,25.362966,51.554779
118,118,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
119,119,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
120,120,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
121,121,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
122,122,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
123,123,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
124,124,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
125,125,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
126,126,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
127,127,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
128,128,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
129,129,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,9,GSM,False,17381,120,427,2,-41,4,25.362966,51.554779
130,130,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,10,GSM,False,16573,120,427,2,-41,4,25.33103943,51.53343201
131,131,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
132,132,25.368761666666668,51.55140500000001,0.0,0.0,1561285804239,12,GSM,False,10681,120,427,2,-79,4,25.359568,51.564293
133,133,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
134,134,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
135,135,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
136,136,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
137,137,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
138,138,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
139,139,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
140,140,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
141,141,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,8,GSM,False,17382,120,427,2,-23,4,25.3502655,51.53068542
142,142,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
143,143,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,10,GSM,False,17381,120,427,2,-49,4,25.362966,51.554779
144,144,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,11,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
145,145,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,12,GSM,False,10681,120,427,2,-79,4,25.359568,51.564293
146,146,25.368786666666665,51.551415,0.0,0.0,1561285805859,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
147,147,25.368786666666665,51.551415,0.0,0.0,1561285805859,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
148,148,25.368786666666665,51.551415,0.0,0.0,1561285805859,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
149,149,25.368786666666665,51.551415,0.0,0.0,1561285805859,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
150,150,25.368786666666665,51.551415,0.0,0.0,1561285805859,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
151,151,25.368786666666665,51.551415,0.0,0.0,1561285805859,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
152,152,25.368786666666665,51.551415,0.0,0.0,1561285805859,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
153,153,25.368786666666665,51.551415,0.0,0.0,1561285805859,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
154,154,25.368786666666665,51.551415,0.0,0.0,1561285805859,8,GSM,False,17382,120,427,2,-23,4,25.3502655,51.53068542
155,155,25.368786666666665,51.551415,0.0,0.0,1561285805859,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
156,156,25.368786666666665,51.551415,0.0,0.0,1561285805859,10,GSM,False,17381,120,427,2,-49,4,25.362966,51.554779
157,157,25.368786666666665,51.551415,0.0,0.0,1561285805859,11,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
158,158,25.368786666666665,51.551415,0.0,0.0,1561285805859,12,GSM,False,10681,120,427,2,-79,4,25.359568,51.564293
159,159,25.368786666666665,51.551415,0.0,0.0,1561285806215,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
160,160,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
161,161,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
162,162,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
163,163,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
164,164,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
165,165,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
166,166,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
167,167,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
168,168,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
169,169,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
170,170,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
171,171,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
172,172,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
173,173,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
174,174,25.36881,51.55142666666667,0.0,0.0,1561285807796,0,GSM,True,40283,9402,427,1,-7,4,25.369492,51.550598
175,175,25.36881,51.55142666666667,0.0,0.0,1561285807796,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
176,176,25.36881,51.55142666666667,0.0,0.0,1561285807796,2,GSM,False,40281,9402,427,1,-51,4,25.368256,51.557053
177,177,25.36881,51.55142666666667,0.0,0.0,1561285807796,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
178,178,25.36881,51.55142666666667,0.0,0.0,1561285807796,4,GSM,False,29173,9402,427,1,-77,4,25.366287,51.551102
179,179,25.36881,51.55142666666667,0.0,0.0,1561285807796,5,GSM,False,29171,9402,427,1,-79,4,25.365463,51.559982
180,180,25.36881,51.55142666666667,0.0,0.0,1561285807796,6,GSM,False,49543,9402,427,1,-85,4,25.388344,51.551006
181,181,25.36881,51.55142666666667,0.0,0.0,1561285807796,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
182,182,25.36881,51.55142666666667,0.0,0.0,1561285807796,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
183,183,25.36881,51.55142666666667,0.0,0.0,1561285807796,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
184,184,25.36881,51.55142666666667,0.0,0.0,1561285807796,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
185,185,25.36881,51.55142666666667,0.0,0.0,1561285807796,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
186,186,25.36881,51.55142666666667,0.0,0.0,1561285807796,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
187,187,25.36881,51.55142666666667,0.0,0.0,1561285807796,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
188,188,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,0,GSM,True,40283,9402,427,1,-11,4,25.369492,51.550598
189,189,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
190,190,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,2,GSM,False,40281,9402,427,1,-59,4,25.368256,51.557053
191,191,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,3,GSM,False,25642,9402,427,1,-79,4,25.368494,51.552817
192,192,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,4,GSM,False,29173,9402,427,1,-83,4,25.366287,51.551102
193,193,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,5,GSM,False,29171,9402,427,1,-85,4,25.365463,51.559982
194,194,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,6,GSM,False,49543,9402,427,1,-93,3,25.388344,51.551006
195,195,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
196,196,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
197,197,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
198,198,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
199,199,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
200,200,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
201,201,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
202,202,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,0,GSM,True,40283,9402,427,1,-11,4,25.369492,51.550598
203,203,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
204,204,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,2,GSM,False,40281,9402,427,1,-59,4,25.368256,51.557053
205,205,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,3,GSM,False,25642,9402,427,1,-79,4,25.368494,51.552817
206,206,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,4,GSM,False,29173,9402,427,1,-83,4,25.366287,51.551102
207,207,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,5,GSM,False,29171,9402,427,1,-85,4,25.365463,51.559982
208,208,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,6,GSM,False,49543,9402,427,1,-93,3,25.388344,51.551006
209,209,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
210,210,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
211,211,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
212,212,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
213,213,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
214,214,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
215,215,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
216,216,25.368805,51.55143666666666,0.0,0.0,1561285810893,0,GSM,True,40283,9402,427,1,-11,4,25.369492,51.550598
217,217,25.368805,51.55143666666666,0.0,0.0,1561285810893,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
218,218,25.368805,51.55143666666666,0.0,0.0,1561285810893,2,GSM,False,40281,9402,427,1,-59,4,25.368256,51.557053
219,219,25.368805,51.55143666666666,0.0,0.0,1561285810893,3,GSM,False,25642,9402,427,1,-79,4,25.368494,51.552817
220,220,25.368805,51.55143666666666,0.0,0.0,1561285810893,4,GSM,False,29173,9402,427,1,-83,4,25.366287,51.551102
221,221,25.368805,51.55143666666666,0.0,0.0,1561285810893,5,GSM,False,29171,9402,427,1,-85,4,25.365463,51.559982
222,222,25.368805,51.55143666666666,0.0,0.0,1561285810893,6,GSM,False,49543,9402,427,1,-93,3,25.388344,51.551006
223,223,25.368805,51.55143666666666,0.0,0.0,1561285810893,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
224,224,25.368805,51.55143666666666,0.0,0.0,1561285810893,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
225,225,25.368805,51.55143666666666,0.0,0.0,1561285810893,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
226,226,25.368805,51.55143666666666,0.0,0.0,1561285810893,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
227,227,25.368805,51.55143666666666,0.0,0.0,1561285810893,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
228,228,25.368805,51.55143666666666,0.0,0.0,1561285810893,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
229,229,25.368805,51.55143666666666,0.0,0.0,1561285810893,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
230,230,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,0,GSM,True,40283,9402,427,1,-11,4,25.369492,51.550598
231,231,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
232,232,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,2,GSM,False,40281,9402,427,1,-59,4,25.368256,51.557053
233,233,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,3,GSM,False,25642,9402,427,1,-79,4,25.368494,51.552817
234,234,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,4,GSM,False,29173,9402,427,1,-83,4,25.366287,51.551102
235,235,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,5,GSM,False,29171,9402,427,1,-85,4,25.365463,51.559982
236,236,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,6,GSM,False,49543,9402,427,1,-93,3,25.388344,51.551006
237,237,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
238,238,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
239,239,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
240,240,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
241,241,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
242,242,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
243,243,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
244,244,25.368806666666668,51.551431666666666,0.0,0.0,1561285812381,6,GSM,False,40721,9402,427,1,-97,3,25.370682,51.550003
245,245,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,0,GSM,True,40283,9402,427,1,-3,4,25.369492,51.550598
246,246,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
247,247,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,2,GSM,False,40281,9402,427,1,-61,4,25.368256,51.557053
248,248,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,3,GSM,False,25642,9402,427,1,-83,4,25.368494,51.552817
249,249,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,4,GSM,False,29173,9402,427,1,-89,4,25.366287,51.551102
250,250,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,5,GSM,False,29171,9402,427,1,-91,3,25.365463,51.559982
251,251,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,6,GSM,False,40721,9402,427,1,-97,3,25.370682,51.550003
252,252,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
253,253,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
254,254,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,9,GSM,False,16573,120,427,2,-45,4,25.33103943,51.53343201
255,255,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,10,GSM,False,17381,120,427,2,-53,4,25.362966,51.554779
256,256,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,11,GSM,False,16572,120,427,2,-71,4,25.336533,51.532517
257,257,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,12,GSM,False,10022,120,427,2,-77,4,25.368139,51.546364
258,258,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,13,GSM,False,10681,120,427,2,-81,4,25.359568,51.564293
259,259,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,0,GSM,True,40283,9402,427,1,-3,4,25.369492,51.550598
260,260,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,1,GSM,False,40282,9402,427,1,-29,4,25.367661,51.550369
261,261,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,2,GSM,False,40281,9402,427,1,-61,4,25.368256,51.557053
262,262,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,3,GSM,False,25642,9402,427,1,-83,4,25.368494,51.552817
263,263,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,4,GSM,False,29173,9402,427,1,-89,4,25.366287,51.551102
264,264,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,5,GSM,False,29171,9402,427,1,-91,3,25.365463,51.559982
265,265,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,6,GSM,False,40721,9402,427,1,-97,3,25.370682,51.550003
266,266,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,7,GSM,True,17383,120,427,2,13,4,25.368232,51.550961
267,267,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,8,GSM,False,17382,120,427,2,-19,4,25.3502655,51.53068542
