,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
241,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,11,GSM,False,16572,120,427,2,-71,4
242,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,12,GSM,False,10022,120,427,2,-77,4
243,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,13,GSM,False,10681,120,427,2,-81,4
244,25.368806666666668,51.551431666666666,0.0,0.0,1561285812381,6,GSM,False,40721,9402,427,1,-97,3
245,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,0,GSM,True,40283,9402,427,1,-3,4
246,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,1,GSM,False,40282,9402,427,1,-29,4
247,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,2,GSM,False,40281,9402,427,1,-61,4
248,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,3,GSM,False,25642,9402,427,1,-83,4
249,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,4,GSM,False,29173,9402,427,1,-89,4
250,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,5,GSM,False,29171,9402,427,1,-91,3
251,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,6,GSM,False,40721,9402,427,1,-97,3
252,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,7,GSM,True,17383,120,427,2,13,4
253,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,8,GSM,False,17382,120,427,2,-19,4
254,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,9,GSM,False,16573,120,427,2,-45,4
255,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,10,GSM,False,17381,120,427,2,-53,4
256,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,11,GSM,False,16572,120,427,2,-71,4
