BSSID,Lat,Long
fe:ec:da:3b:8a:5f,25.32612991,51.52845383
64:f6:9d:8e:9c:72,25.32588005,51.52822113
64:f6:9d:8e:9c:76,25.32610703,51.52777481
f2:2b:20:62:70:50,25.32671547,51.52696991
64:f6:9d:8e:9c:75,25.32605743,51.52810669
d8:b1:90:80:19:4e,25.32525635,51.52764893
d8:b1:90:80:19:49,25.32525635,51.52764893
d8:b1:90:68:62:6e,25.32611275,51.52702713
d8:b1:90:68:62:6d,25.32634926,51.52720261
d8:b1:90:80:19:4f,25.32525635,51.52764893
d8:b1:90:68:62:6f,25.32614517,51.52721405
14:91:82:61:ce:e4,25.32619858,51.52748108
d8:b1:90:68:62:64,25.32704926,51.5267868
d8:b1:90:80:19:44,25.32584572,51.52799988
ac:cf:85:6c:2e:28,25.32593918,51.52812576
fc:ec:da:3b:8a:5f,25.32594109,51.5281868
82:4c:a5:2b:90:a1,25.32602119,51.52859116
64:f6:9d:8e:9c:73,25.32600784,51.52823257
28:6f:7f:3f:40:92,25.32607079,51.52953339
28:6f:7f:3f:40:91,25.32605934,51.52894211
28:6f:7f:3f:40:90,25.32608986,51.5288887
7a:6b:d3:1b:b6:64,25.32595444,51.52874756
06:18:0a:79:2e:5f,25.32711601,51.53123474
b4:c7:99:5c:8a:d1,25.32623863,51.53057098
b4:c7:99:5c:8a:d2,25.32611656,51.53047562
b4:c7:99:5c:8a:d6,25.32619476,51.53035355
02:1a:11:f2:51:a1,25.32599068,51.52963638
0a:18:0a:79:2e:5f,25.32613754,51.52921295
58:ef:68:8b:a9:20,25.32609558,51.52918625
b4:c7:99:5a:6e:22,25.32587242,51.52962494
b4:c7:99:5c:8a:d4,25.32607269,51.53032684
b4:c7:99:5c:8a:d7,25.32618904,51.53007889
6c:b7:49:fc:24:41,25.3260231,51.53027344
82:dc:f9:0c:67:f8,25.32600784,51.53084183
b4:c7:99:5c:8a:d5,25.32607079,51.53068924
e4:fb:5d:66:e5:b8,25.32602119,51.53018188
b4:c7:99:5c:7f:02,25.32617188,51.5308342
ec:22:80:84:a9:a0,25.32601929,51.53061295
ec:22:80:84:a2:e0,25.32598305,51.53025818
ec:22:80:84:a3:00,25.32595634,51.53089523
00:1a:1e:76:7b:02,25.32499504,51.53115082
8c:34:fd:d6:c7:ed,25.32567787,51.53277969
b8:be:bf:b6:09:f3,25.3263855,51.53222275
b8:be:bf:b6:38:63,25.32638359,51.53215408
10:8c:cf:b5:83:51,25.32585144,51.53216934
b8:be:bf:b6:09:f5,25.3261261,51.53211975
10:8c:cf:b5:83:55,25.32613754,51.53188705
02:13:37:a7:14:4b,25.32507324,51.53350449
90:2b:d2:ee:06:93,25.32003593,51.53262711
08:1f:f3:e0:68:84,25.32417488,51.53460312
b8:76:3f:21:cd:0c,25.32449722,51.53422546
62:6d:c7:07:e3:26,25.32406998,51.53465652
a4:ca:a0:99:0d:77,25.32354355,51.53525162
84:d4:7e:b9:7c:c0,25.32300949,51.53485107
08:1f:f3:b2:e3:84,25.32336044,51.53553009
48:5a:b6:6a:9e:1e,25.32351494,51.53472137
84:db:ac:4f:51:c4,25.322855,51.53556824
10:da:43:5c:12:aa,25.31464005,51.52471924
10:62:eb:2a:f7:d0,25.32065392,51.53336334
14:9d:09:2e:63:90,25.32198143,51.534832
b0:aa:77:4b:f1:10,25.32129288,51.53332901
b0:aa:77:4b:f1:19,25.32105827,51.53378296
b0:aa:77:4b:f1:15,25.32108498,51.53300095
b0:aa:77:4b:f1:17,25.32112885,51.53274155
b0:aa:77:4b:f1:13,25.32139587,51.5331459
b0:aa:77:4b:f1:11,25.32126808,51.5328064
b0:aa:77:4b:f1:12,25.32139206,51.53252411
00:25:84:24:1b:88,25.32052422,51.53317261
00:25:84:24:1b:83,25.32086754,51.53362274
b0:fa:eb:d9:c3:2d,25.32032394,51.53252792
cc:4e:24:02:3f:61,25.31815147,51.53043365
08:5b:0e:22:f9:c6,25.31593132,51.52685928
1a:5b:0e:22:f9:c6,25.31597137,51.52690887
b0:be:76:82:4e:44,25.31551933,51.52526855
58:ac:78:ab:7c:90,25.31529808,51.52534103
18:0f:76:c5:73:7d,25.31492424,51.524086
28:34:a2:7e:99:d0,25.31489182,51.52396011
74:c1:4f:de:c0:e8,25.31501198,51.52451706
28:34:a2:7e:99:d2,25.31469345,51.52361679
da:0f:99:70:af:fa,25.3139267,51.52253723
60:38:e0:f8:9f:46,25.30486679,51.51773453
88:30:8a:95:e6:e2,25.31340218,51.51742172
20:08:ed:ba:bc:f6,25.27773857,51.50799179
3c:cd:5d:d4:b6:c0,25.30369949,51.51773453
64:a7:dd:6b:de:81,25.30062485,51.51853943
32:07:4d:5f:8c:e4,25.30132675,51.51832962
7e:1c:68:92:1c:86,25.30072594,51.51842117
64:a7:dd:6b:df:a1,25.30056763,51.5186615
64:a7:dd:6b:d0:81,25.29758835,51.52022171
72:48:0f:b8:74:73,25.29830551,51.5195694
64:a7:dd:6b:d1:c1,25.29695702,51.52085495
14:d1:69:f1:38:e2,25.29714584,51.52032089
64:a7:dd:6b:db:21,25.29903793,51.51964188
10:62:eb:2b:49:4e,25.2922821,51.5291214
06:d6:aa:3b:4b:1c,25.31069946,51.50918198
00:0f:00:79:09:ab,25.29058075,51.53238678
58:ef:68:8c:37:76,25.29098129,51.53350449
a8:9c:ed:03:d8:0d,25.29228401,51.52931595
84:38:38:a0:90:29,25.29216194,51.52962494
34:79:16:2e:f4:75,25.29310799,51.52754974
94:65:2d:62:5c:d1,25.29325867,51.52693939
60:83:34:e5:d2:1b,33.2247963,40.06645584
56:27:58:7e:bc:5f,25.2996788,51.51908112
62:f8:1d:1d:7b:76,25.30079842,51.51853943
10:da:43:5c:5e:70,25.30244637,51.51805496
bc:30:7e:54:66:42,25.30313492,51.51796341
0c:e0:dc:f3:ec:cf,25.31080055,51.50667191
10:da:43:5c:64:9c,25.30313492,51.51796341
66:70:33:45:b3:1a,25.30573654,51.51645279
d0:6f:82:90:3d:9c,NaN,NaN
d0:6f:82:8d:17:8c,NaN,NaN
cc:16:7e:b0:43:a1,NaN,NaN
96:3b:ad:a8:fc:92,NaN,NaN
cc:16:7e:dc:99:91,NaN,NaN
00:62:ec:59:cf:01,NaN,NaN
94:10:3e:a2:5c:4d,NaN,NaN
d0:6f:82:8a:63:2c,NaN,NaN
00:a0:57:30:f6:bd,NaN,NaN
14:a5:1a:03:49:88,NaN,NaN
d6:40:d0:36:9b:46,NaN,NaN
58:2a:f7:f6:16:04,NaN,NaN
48:13:7e:ea:d8:53,NaN,NaN
50:6a:03:8e:b5:6d,NaN,NaN
82:d2:94:57:fd:a4,NaN,NaN
84:47:65:f2:80:b0,NaN,NaN
00:25:9c:14:4f:20,NaN,NaN
96:3b:ad:a7:34:af,NaN,NaN
b0:b9:8a:a8:01:9e,NaN,NaN
1e:59:c0:41:09:92,NaN,NaN
c6:05:28:15:23:d7,NaN,NaN
cc:16:7e:ca:13:01,NaN,NaN
d6:40:d0:35:ed:b8,NaN,NaN
d0:6f:82:8d:74:20,NaN,NaN
58:2a:f7:f6:b2:45,NaN,NaN
d6:40:d0:36:03:66,NaN,NaN
d2:40:d0:36:03:66,NaN,NaN
82:d2:94:57:be:c5,NaN,NaN
e4:fb:5d:66:f5:d4,NaN,NaN
a4:91:b1:6e:dd:6a,NaN,NaN
18:d2:76:6e:17:f4,NaN,NaN
a0:f3:c1:16:5b:78,NaN,NaN
f0:9f:c2:ad:61:64,NaN,NaN
64:a7:dd:24:da:60,NaN,NaN
82:d2:94:57:fb:24,NaN,NaN
fa:9f:c2:ad:61:64,NaN,NaN
e4:fb:5d:68:11:20,NaN,NaN
a0:ab:1b:78:66:66,NaN,NaN
40:b0:34:a7:28:a2,NaN,NaN
a4:91:b1:7a:ce:08,NaN,NaN
cc:16:7e:b2:a4:f0,NaN,NaN
14:a5:1a:07:22:e0,NaN,NaN
10:da:43:5c:06:05,NaN,NaN
5e:ea:1d:79:67:b0,NaN,NaN
24:09:95:44:48:90,NaN,NaN
54:78:1a:64:17:41,NaN,NaN
34:e8:94:1c:a4:5a,NaN,NaN
b2:52:16:52:0c:32,NaN,NaN
d8:b1:90:80:07:a4,NaN,NaN
d8:b1:90:80:07:a0,NaN,NaN
56:13:79:1c:bb:81,NaN,NaN
d8:b1:90:80:0c:ec,NaN,NaN
d8:b1:90:80:0c:e5,NaN,NaN
d8:b1:90:80:0c:ed,NaN,NaN
d8:b1:90:68:5d:94,NaN,NaN
d8:b1:90:68:5d:95,NaN,NaN
d8:b1:90:68:5d:90,NaN,NaN
d8:b1:90:92:27:e9,NaN,NaN
d8:b1:90:80:0c:e4,NaN,NaN
2a:56:5a:7c:a0:71,NaN,NaN
d8:b1:90:68:5d:99,NaN,NaN
d8:b1:90:80:0c:e9,NaN,NaN
b0:b9:8a:a5:b0:dd,NaN,NaN
d8:b1:90:80:0c:e0,NaN,NaN
d8:b1:90:7b:61:6d,NaN,NaN
d8:b1:90:75:51:20,NaN,NaN
d8:b1:90:80:15:6c,NaN,NaN
d8:b1:90:7b:77:7f,NaN,NaN
d8:b1:90:75:50:30,NaN,NaN
d8:b1:90:75:51:24,NaN,NaN
d8:b1:90:75:51:25,NaN,NaN
74:26:ac:7f:27:41,NaN,NaN
74:26:ac:7f:27:42,NaN,NaN
d8:b1:90:80:19:4d,NaN,NaN
d8:b1:90:80:19:40,NaN,NaN
d8:b1:90:80:19:4c,NaN,NaN
fa:34:41:d0:4e:aa,NaN,NaN
b4:c7:99:5a:6e:26,NaN,NaN
7a:8a:20:5d:de:bd,NaN,NaN
10:da:43:5b:fe:c4,NaN,NaN
8c:dc:d4:6a:20:7a,NaN,NaN
b0:aa:77:4b:f1:18,NaN,NaN
cc:d8:c1:e0:d8:f2,NaN,NaN
40:e3:d6:a8:29:a6,NaN,NaN
50:6a:03:8e:99:41,NaN,NaN
7a:e2:8f:bc:fd:5e,25.30315971,51.51797104
30:89:d4:8d:b8:00,25.30317116,51.51797867
24:f5:a2:ba:e2:4c,25.30389595,51.51782227
a6:6c:f1:84:53:3f,25.30438423,51.51715088
08:bd:43:34:24:29,25.30440712,51.5166626
8c:3b:ad:00:05:84,25.30442238,51.51670837
64:a7:dd:6b:d5:81,25.30383492,51.51681519
f6:71:90:53:3c:d9,25.30442238,51.51557159
e6:9a:79:01:3a:40,25.30466461,51.51514816
10:44:00:3f:f9:8c,25.30477142,51.51512909
7e:03:5e:ca:36:71,25.30572701,51.51472092
84:db:ac:2f:8f:66,25.30785561,51.51447678
50:6a:03:8e:93:b9,25.30896187,51.5146904
c0:bd:d1:82:a3:b7,25.31560898,51.49906158
9c:e0:63:06:6d:74,25.30892563,51.51463318
50:6a:03:8e:86:ad,25.312397,51.50907516
6c:3b:6b:f7:f0:6d,25.31310654,51.50560379
84:b2:61:a1:22:92,25.31445885,51.50438309
84:b2:61:a1:22:90,13.72889709,100.5262299
c0:62:6b:66:93:40,25.31641197,51.50003052
60:31:97:fa:01:65,25.31720161,51.49809265
bc:f1:f2:cd:9b:d0,25.31752586,51.4976387
d0:16:b4:81:57:a7,25.31827354,51.49543381
b4:fb:e4:44:26:69,25.31817627,51.49630356
12:da:43:5c:04:12,25.31884384,51.49470901
10:da:43:5c:04:12,25.31838417,51.49539185
74:88:2a:9f:c5:f5,25.31860352,51.49461365
34:12:f9:36:c7:72,25.31873131,51.49452209
58:2a:f7:93:f6:9c,25.31893349,51.49394989
92:32:4b:0a:36:4f,25.32113647,51.48870087
70:8a:09:83:0b:99,25.32161522,51.4876709
90:03:25:72:fb:6a,25.32197571,51.48731232
be:35:eb:f0:c9:b2,25.32037926,51.49082184
d0:65:ca:8d:3e:9e,25.32165146,51.48788452
5c:c3:07:6a:d6:04,25.32184601,51.48747635
10:da:43:5c:12:8f,25.32224846,51.48619843
b0:b9:8a:a7:17:57,25.32194138,51.48730087
14:a5:1a:07:1a:c4,25.32274628,51.48402023
90:67:1c:3c:c9:40,25.32294273,51.48158646
1e:42:7d:8f:e5:d9,25.32304382,51.47911453
18:0f:76:c5:b0:b1,25.32162285,51.47409821
0c:b5:27:db:70:63,25.32103539,51.47195053
50:01:d9:18:03:5c,25.32021332,51.46498108
50:6a:03:8e:b1:d9,25.32019043,51.46483231
c8:b3:73:5e:ce:b5,25.32028198,51.46303558
84:16:f9:a3:1b:a8,25.32028389,51.4633255
36:8b:75:50:10:17,25.32042122,51.46266174
b2:48:1a:91:17:3d,25.32037163,51.45105362
10:da:43:5c:02:19,25.32046318,51.45055008
f6:dc:cd:9e:4b:b6,25.32044792,51.45051575
f6:31:c3:4e:77:56,25.32060432,51.45001221
8c:34:fd:9f:ee:59,25.32046127,51.45056915
e2:33:8e:e8:90:cf,25.32042503,51.45063782
e8:93:09:ec:7e:eb,25.32099533,51.44963455
02:08:22:08:8f:b7,25.32040405,51.44934845
58:bf:ea:01:2f:67,25.31185722,51.44654846
58:bf:ea:01:2f:60,25.31175041,51.44625092
10:da:43:5c:09:1b,25.31379128,51.44277191
58:35:d9:ab:6d:a2,25.31378555,51.43831253
94:ee:9f:27:bb:7b,25.31411552,51.43657303
58:35:d9:27:2d:41,25.31489754,51.43532181
9e:30:5b:ad:ca:ed,25.31469727,51.43484116
34:a8:4e:f9:1c:95,25.31435776,51.43368912
34:a8:4e:f9:1c:91,25.31445312,51.43390656
58:35:d9:aa:38:c2,25.31466484,51.43348694
1c:aa:07:5e:eb:c2,25.31402206,51.43305969
58:35:d9:aa:38:c1,25.31428719,51.43362427
1c:aa:07:5e:eb:c0,25.31376076,51.43215942
b8:76:3f:85:24:ed,25.31465721,51.43378448
1c:aa:07:5e:eb:c1,25.31409264,51.43334198
f0:0f:ec:c2:0d:05,25.31182098,51.42257309
b6:b6:86:54:b0:a0,25.3131237,51.4220314
48:ee:0c:ab:98:92,25.31328964,51.42193985
90:94:97:a8:18:8d,25.3133297,51.42192078
00:19:a9:0c:22:c0,25.3243351,51.42136765
00:1a:a2:db:53:71,25.32425499,51.42043304
00:1a:a2:db:53:70,25.32465172,51.42094803
e4:fb:5d:68:29:28,25.32730484,51.41740036
00:1a:a2:db:4f:71,25.32749557,51.41724014
00:1a:a2:db:4f:70,25.32677078,51.41703796
36:8b:75:3a:72:2c,NaN,NaN
c0:62:6b:66:85:c1,NaN,NaN
f4:8e:92:c5:5b:87,NaN,NaN
b4:75:0e:15:7d:d2,NaN,NaN
6c:72:20:cb:71:27,NaN,NaN
82:d2:94:57:e6:f7,NaN,NaN
24:00:ba:03:b2:78,NaN,NaN
f8:1a:67:05:b8:70,25.32760048,51.41683197
dc:16:b2:28:8a:0b,25.3271637,51.41632843
34:a2:a2:b9:05:f2,25.32698059,51.417202
d0:6f:82:90:2a:a8,25.32700729,51.41728973
92:3b:ad:a7:56:97,25.32698822,51.41721725
44:c3:46:83:54:dc,25.32606697,51.41703033
00:1a:a2:db:53:50,25.32537842,51.41857147
a4:91:b1:77:bc:f6,25.32455444,51.42006683
26:18:1d:b4:5f:88,25.32319641,51.42243576
dc:16:b2:28:6b:33,25.31604004,51.42108536
70:8a:09:81:14:c0,25.31261635,51.41584778
50:9f:27:82:7b:52,25.29855347,51.43844986
b2:ca:68:a5:f9:49,25.29751205,51.44419861
d8:0d:17:3e:e6:0f,25.29166031,51.46432495
32:07:4d:bb:2a:dc,25.28775978,51.46504211
00:0f:00:79:07:a0,25.28037071,51.47181702
00:0f:00:7d:31:e1,25.28057671,51.4717598
2c:dc:ad:12:9b:cf,25.27013588,51.47476578
72:bb:e9:6e:63:19,25.2662735,51.47438049
08:bd:43:36:de:b4,25.27083397,51.47467041
44:91:60:83:76:a9,25.2707386,51.47467804
d0:6f:82:8a:be:f8,25.26496315,51.47557068
58:ef:68:b2:8a:05,25.26478004,51.47525787
10:da:43:5c:0f:4f,25.26288795,51.47171402
84:47:65:f2:f6:d8,25.25924873,51.46534729
50:c7:bf:20:8a:cc,25.25786209,51.46339035
50:01:d9:15:0b:64,25.25765228,51.46265411
50:c7:bf:e9:b0:6b,25.2580471,51.46350479
c4:07:2f:5f:27:dc,25.25772858,51.4629364
00:1a:a2:db:54:b0,NaN,NaN
c4:07:2f:e7:45:18,NaN,NaN
74:da:da:7c:08:0d,25.25656891,51.46071625
a4:2b:b0:c2:a2:1b,25.25649261,51.46060562
00:25:9c:14:3a:f7,25.25669861,51.46083832
24:09:95:5e:58:ec,25.25679588,51.46062088
10:da:43:af:b3:da,25.25673485,51.46055984
92:3b:ad:a7:43:64,25.2567215,51.46084595
96:3b:ad:a6:fd:73,25.2564373,51.46078491
92:3b:ad:a6:fd:73,25.25683022,51.46078873
00:25:9c:14:2c:e7,25.25695992,51.46105194
7c:11:cb:e4:c9:44,25.25696182,51.46107101
50:01:d9:17:32:90,25.25702095,51.46107864
50:01:d9:17:28:34,25.25708771,51.46125412
10:be:f5:24:27:40,25.25714493,51.46119308
2c:ba:ba:3a:9a:80,25.25702286,51.46152878
84:16:f9:cf:47:a8,25.25707817,51.46120834
a0:ab:1b:50:8d:1e,25.25715828,51.46121216
b0:be:76:0b:67:2f,25.25730896,51.46131134
58:2a:f7:19:6b:14,25.25717545,51.46125793
4c:1f:cc:71:b4:97,25.25725746,51.46131897
2c:ba:ba:3a:9e:26,25.25691605,51.46125031
94:10:3e:11:ea:77,25.25711823,51.46125412
90:67:1c:41:ea:ec,25.25731277,51.46122742
54:89:98:ce:dd:80,25.25722504,51.46136475
7c:11:cb:e4:be:e8,25.25730515,51.46130753
d2:40:d0:34:ed:8c,25.25751877,51.46113205
b0:be:76:be:24:a7,25.25728607,51.46126175
02:71:cc:4e:2d:1d,25.2574501,51.46128082
d6:40:d0:34:ed:8c,25.25752068,51.46080399
b4:75:0e:5b:d9:b0,25.25766754,51.46118927
20:aa:4b:ee:d0:64,25.25761986,51.46112823
54:89:98:cf:7b:bf,25.25761986,51.46110916
d0:6f:82:8c:10:dc,25.25760651,51.46104431
92:3b:ad:a7:43:be,25.25758934,51.46088028
54:89:98:cd:d6:f0,25.25765419,51.46118927
18:31:bf:5b:86:68,25.2577095,51.46115112
b0:4e:26:e6:a7:56,25.25765228,51.46108627
18:d2:76:79:cb:c0,25.25758362,51.46092224
96:3b:ad:a7:43:be,25.25749207,51.46083069
54:89:98:cd:9f:7a,25.257658,51.46097946
92:3b:ad:a7:35:86,25.25757599,51.46084976
94:44:52:7e:19:ee,25.25727654,51.46038055
48:f8:b3:b2:a9:9e,25.25762177,51.46095657
cc:40:d0:6d:60:f4,25.25753403,51.46080017
10:da:43:d2:72:fe,25.25748444,51.46071625
e8:fc:af:ff:9e:55,25.25725937,51.4605484
96:3b:ad:a7:35:86,25.25750351,51.46078491
cc:cc:81:57:bd:84,25.25750923,51.46075439
92:3b:ad:a7:46:84,25.2573719,51.46053696
48:f8:b3:8d:f5:42,25.25744057,51.46064377
4c:1f:cc:2a:c0:c7,25.25742149,51.46064758
20:aa:4b:e7:5d:33,25.25740814,51.46062469
4a:f8:b3:8d:f5:43,25.25747871,51.46064758
94:10:3e:78:68:2d,25.25741386,51.46064758
94:57:a5:c9:12:be,25.25744438,51.46072006
1e:12:b0:5c:c6:c5,25.25723267,51.46052551
e4:fb:5d:66:94:14,25.2571106,51.46008682
04:95:e6:00:48:21,25.2573719,51.460495
92:3b:ad:a7:54:6c,25.2572403,51.46036911
d8:49:0b:71:b6:ce,25.2571888,51.4602623
14:a5:1a:17:20:98,25.25728226,51.46030426
96:3b:ad:a7:46:84,25.25736809,51.46038437
92:3b:ad:a6:f0:99,25.25706673,51.46007156
4c:1f:cc:71:85:d5,25.25720406,51.46028137
18:a6:f7:39:da:ac,25.25694275,51.45989227
14:9d:09:2d:f1:50,25.25702477,51.45992279
d0:6f:82:8e:45:68,25.25691795,51.45988846
60:38:e0:f8:04:0a,25.25695992,51.4598732
24:09:95:47:32:d8,25.25689888,51.45972061
60:e3:27:9a:3c:b5,25.25693893,51.45989227
ac:4e:91:24:d3:7d,25.25689697,51.45972061
44:c3:46:83:7d:98,25.25692558,51.45971298
58:ef:68:2c:26:f3,25.25694275,51.45971298
b0:be:76:46:21:41,25.25686646,51.45972443
cc:b2:55:d5:09:a1,25.25689888,51.45968628
30:23:03:24:64:b6,25.25676918,51.45956039
3a:23:03:24:64:b6,25.25652885,51.45936584
30:23:03:24:61:d2,25.25672913,51.45945358
30:23:03:24:78:39,25.25671577,51.45949554
4c:1f:cc:2a:bf:73,25.25676918,51.45945358
36:23:03:24:78:39,25.25659943,51.45935822
44:c3:46:32:e6:84,25.25665283,51.45944214
60:38:e0:f8:9d:ca,25.25683975,51.45960617
24:a2:e1:eb:f0:44,25.25650215,51.45952988
b4:75:0e:59:74:84,25.25661659,51.45940399
90:67:1c:3e:cf:84,25.25661659,51.45948792
58:2a:f7:75:ea:54,25.25643921,51.45957184
b4:75:0e:17:7c:74,25.25633812,51.45965195
b8:c7:5d:09:fc:df,25.25647163,51.45987701
c0:56:27:44:79:2e,25.25637627,51.45963669
4c:1f:cc:01:52:69,25.25632286,51.45979309
b8:c7:5d:06:42:a3,25.25648499,51.46006775
90:67:1c:3d:24:44,25.25631905,51.45974731
c0:56:27:46:cf:04,25.25632095,51.45989609
b4:75:0e:38:55:78,25.25635529,51.45993805
20:aa:4b:64:e8:54,25.25634193,51.45985413
24:09:95:5d:9c:24,25.25638962,51.45996475
a4:2b:b0:c2:aa:21,25.25640678,51.45999908
d8:49:0b:71:b0:0c,25.25641441,51.45999527
40:9b:cd:fb:ea:00,25.25640869,51.4599762
58:2a:f7:94:01:8c,25.25637627,51.45991898
54:89:98:cd:d9:d4,25.2563839,51.45994568
50:01:d9:16:10:a0,25.25640869,51.4599762
20:aa:4b:e7:39:81,25.25651932,51.46020889
ec:1a:59:b0:16:33,25.25648117,51.4601326
20:aa:4b:90:b7:4d,25.25653076,51.46020889
b4:75:0e:48:30:54,25.25667191,51.46051407
14:91:82:99:8e:83,25.25662613,51.46072006
6c:72:20:62:71:d8,25.25658226,51.46067047
50:6a:03:8e:d5:72,25.25605583,51.45996857
44:c3:46:31:d7:54,25.25603867,51.45998001
34:ce:00:6b:ea:37,25.25518227,51.45858383
d2:40:d0:36:44:bb,25.2550869,51.4582901
ac:9e:17:96:0b:78,25.25369072,51.45783234
38:d5:47:89:a1:40,25.25299644,51.45783615
18:d2:76:7a:1c:80,25.25171852,51.45845795
e8:04:62:f6:7e:a0,25.24736977,51.46127701
d0:65:ca:8d:75:9a,25.2436161,51.46176147
fc:15:b4:aa:8d:c5,25.24383545,51.46258545
50:6a:03:8e:d7:f5,25.24228668,51.45963287
70:70:8b:bc:79:50,25.24376297,51.4619751
6c:3b:e5:96:b1:5d,25.24414253,51.4627533
70:70:8b:bc:79:53,25.24376297,51.46197128
02:21:e1:06:41:06,25.24308395,51.46097183
72:77:81:a9:91:3e,25.2425518,51.46048737
fa:e9:4e:b7:dc:19,25.24263191,51.46019745
28:3b:82:2a:c9:b0,25.24256134,51.46023178
02:56:27:eb:80:d2,25.24287796,51.46117783
c0:56:27:eb:80:d2,25.24269867,51.46070099
e4:fb:5d:00:47:20,25.2421875,51.4600563
c4:07:2f:d3:b6:90,25.24263191,51.46042633
00:3a:99:33:1d:80,25.242239,51.4591217
10:62:eb:ff:c0:91,25.24198723,51.45882797
14:91:82:61:b2:b5,25.24109077,51.45711136
e4:34:93:90:5c:3c,25.24047661,51.45679855
c4:07:2f:e7:48:9c,25.23984909,51.45589828
76:9e:af:1a:63:26,25.23881912,51.45404816
90:67:1c:3e:8b:40,25.23886871,51.45426559
90:67:1c:3f:0e:04,25.23832703,51.4534111
74:60:fa:41:d4:01,25.2368145,51.45106506
0c:80:63:2f:2e:d1,25.23727417,51.45148849
a0:ab:1b:7a:48:e8,25.23676872,51.45091248
7c:11:cb:e6:1f:58,25.23692703,51.45124435
18:d6:c7:54:85:74,25.23681641,51.45135498
4e:dd:31:75:7c:1e,25.23684883,51.45077896
80:26:89:08:48:e0,25.23688126,51.45120621
42:d3:ae:51:b8:60,25.23636055,51.45014954
90:67:1c:3f:b8:24,25.23640251,51.45036316
18:d2:76:6e:11:b4,25.23610306,51.44992447
a8:0c:63:6f:eb:0f,25.23616982,51.44970703
b4:75:0e:1a:61:bb,25.23578835,51.44963837
9c:ad:97:96:a8:98,25.23612404,51.44960022
68:94:23:d4:e9:8b,25.23603821,51.44948196
d2:40:d0:35:f6:0f,25.23551941,51.44895554
d6:40:d0:35:f6:0f,25.23563194,51.44921494
4c:5e:0c:10:4e:ab,25.23538208,51.44891739
50:01:d9:18:8b:7c,25.23503113,51.44826126
d8:5d:e2:47:a2:27,25.23526573,51.44813156
88:44:77:8d:37:2c,25.23453712,51.44731522
90:94:97:46:e6:db,25.23757935,51.45185471
6a:e7:c2:14:01:97,25.23427773,51.44657135
24:09:95:46:35:d4,25.2341671,51.44668198
d8:0d:17:27:9f:64,25.23495674,51.44490814
14:9d:09:2c:cc:ec,25.23566246,51.44423294
02:be:f5:08:1a:f7,25.23652267,51.44356155
44:c3:46:32:d9:88,25.2365303,51.4434967
48:f8:b3:6c:7c:f7,25.23674393,51.44336319
50:c7:bf:fd:c0:50,25.23690605,51.44316864
18:d2:76:6e:8d:ec,25.23699379,51.44312286
50:c7:bf:fd:c6:84,25.23707199,51.44300079
1c:8e:5c:fb:ba:4b,25.23710442,51.44300842
7a:d1:5e:ea:93:ac,25.23739433,51.44277191
c0:56:27:23:6d:dd,25.23752403,51.44271851
70:8a:09:80:2f:d8,25.23768425,51.44257736
34:b3:54:77:30:8d,25.23758888,51.44266129
14:a5:1a:15:6c:2c,25.23779106,51.44248581
54:b8:02:ab:ee:fd,25.23768425,51.44257736
58:2a:f7:db:e5:b8,25.23785973,51.44242477
1a:59:c0:40:33:e9,25.23802567,51.44229126
b0:4e:26:90:b1:7e,25.23848152,51.44190216
10:62:eb:ff:88:a3,25.23817825,51.44215393
70:7b:e8:1e:8f:5e,25.23893166,51.44153595
58:2a:f7:a1:59:04,25.23933411,51.44118881
14:a5:1a:06:c2:7c,25.24087715,51.43980789
c4:07:2f:5e:eb:20,25.24581146,51.4379921
58:2a:f7:bc:3c:68,25.24594879,51.43799591
58:ef:68:08:1d:63,25.24695587,51.43801117
e4:34:93:5b:bf:14,25.25036049,51.43799591
7c:11:cb:e5:17:c8,25.25037575,51.43800735
d0:6f:82:8c:2f:e8,25.25132179,51.4380455
02:62:eb:92:97:9c,25.25165939,51.43811417
74:da:da:7c:06:cf,25.25179672,51.43816376
9e:ad:97:78:c3:6a,25.25282288,51.43851089
94:10:3e:19:91:7e,25.25347328,51.43828964
14:a5:1a:17:73:38,25.25392532,51.43806839
d2:40:d0:36:8a:84,25.25409317,51.43746185
d2:40:d0:36:a0:0a,25.2536335,51.43725204
c4:07:2f:d2:a2:00,25.25326157,51.43627548
14:91:82:b9:15:39,25.25330734,51.43545151
74:d2:1d:de:51:e4,25.24000359,51.45617294
14:91:82:b9:14:35,25.25312042,51.43561554
16:91:82:b8:15:39,25.25326729,51.43546677
10:62:eb:dd:f4:fd,25.25325203,51.43549728
00:1f:27:75:53:02,25.25413895,51.43638992
00:11:74:f8:6d:00,25.25421143,51.43679428
00:11:74:f8:6d:01,25.25418472,51.43671799
00:11:74:f8:6b:e1,25.25410843,51.43672943
00:11:74:f8:6b:e0,25.25424576,51.43702698
18:d2:76:6c:7d:80,25.25396919,51.43650436
00:11:74:f8:69:40,25.25447464,51.43779755
00:11:74:f8:69:41,25.2543354,51.43744278
00:1f:27:75:53:03,25.25400543,51.43593216
00:11:74:f8:6f:60,25.25467491,51.43759537
b2:e1:7b:79:6e:a1,25.25509644,51.43904877
88:1f:a1:35:10:54,NaN,NaN
58:2a:f7:a1:74:d8,NaN,NaN
c0:56:27:5f:13:a9,NaN,NaN
