radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,427,1,3103,2201979,0,51.53068542,25.26512146,1000,2,1,1458889315,1470341575,0
UMTS,427,1,3103,2213161,0,51.564331,25.247269,1000,2,1,1458889316,1488824107,0
UMTS,427,1,3103,2202249,0,51.51832581,25.27061462,1000,1,1,1458889316,1438814936,0
UMTS,427,1,3103,2199620,0,51.55265808,25.28160095,1000,1,1,1458889315,1458078594,0
UMTS,427,1,3103,2213340,0,51.47438049,25.27336121,1000,1,1,1458889316,1433945486,0
UMTS,427,1,3103,2213300,0,51.48262024,25.26512146,1000,1,1,1458889316,1429357002,0
UMTS,427,1,3103,2212799,0,51.554816,25.259824,1000,7,1,1458889316,1485203467,0
UMTS,427,1,3103,2213469,0,51.56227112,25.24040222,1000,1,1,1458889316,1449025053,0
UMTS,427,1,3103,2198494,0,51.512146,25.256882,1000,2,1,1458889315,1471714733,0
UMTS,427,1,3103,2213169,0,51.55815125,25.25550842,1000,1,1,1458889316,1430410740,0
UMTS,427,1,3103,2200183,0,51.50184631,25.28160095,1000,1,1,1458889315,1433577183,0
UMTS,427,1,3103,2199813,0,51.49635315,25.28297424,1000,1,1,1458889315,1443795016,0
UMTS,427,1,3103,2213309,0,51.507339,25.283318,1000,4,1,1458889316,1468468106,0
UMTS,427,1,3103,2212851,0,51.504593,25.256195,1000,4,1,1390633193,1458052639,0
UMTS,427,1,3103,2198489,0,51.5196991,25.25413513,1000,4,1,1458889315,1472169356,0
UMTS,427,1,3103,2213261,0,51.46614075,25.26100159,1000,1,1,1458889316,1448712751,0
UMTS,427,1,3103,2213260,0,51.49498,25.279541,1000,2,1,1458889316,1460035788,0
UMTS,427,1,3103,2199812,0,51.49360657,25.28160095,1000,1,1,1458889315,1444318365,0
UMTS,427,1,3103,2216319,0,51.563644,25.252075,1000,2,1,1458889316,1471256060,0
UMTS,427,1,3103,2216570,0,51.53755188,25.26237488,1000,1,1,1458889316,1431753593,0
UMTS,427,1,3103,2213531,0,51.50871277,25.26512146,1000,2,1,1458889316,1483244899,0
UMTS,427,1,3103,2216329,0,51.54304504,25.26374817,1000,2,1,1458889316,1470115398,0
UMTS,427,1,3103,2216690,0,51.558151,25.226212,1000,3,1,1458889316,1478573678,0
UMTS,427,1,3103,2216549,0,51.526354,25.267234,1000,13,1,1458889316,1490663180,0
UMTS,427,1,3103,2216631,0,51.52381897,25.27336121,1000,1,1,1458889316,1434742165,0
UMTS,427,1,3103,2215090,0,51.48262024,25.27198792,1000,2,1,1458889316,1467950802,0
UMTS,427,1,3103,2215980,0,51.53892517,25.27061462,1000,1,1,1458889316,1454742188,0
UMTS,427,1,3103,2215179,0,51.49223328,25.26100159,1000,1,1,1458889316,1458039107,0
UMTS,427,1,3103,2216649,0,51.48674011,25.26649475,1000,1,1,1458889316,1432064382,0
UMTS,427,1,3103,2214201,0,51.55815125,25.25688171,1000,1,1,1458889316,1445272441,0
UMTS,427,1,3103,2219339,0,51.60484314,25.27198792,1000,2,1,1458889317,1469687109,0
UMTS,427,1,3103,2222261,0,51.570168,25.229073,1000,4,1,1458889317,1478665772,0
UMTS,427,1,3103,2219071,0,51.48399353,25.27061462,1000,1,1,1458889317,1430226492,0
UMTS,427,1,3103,2219069,0,51.495152,25.267181,1000,8,1,1390633123,1485331150,0
UMTS,427,1,3103,2219719,0,51.53755188,25.258255,1000,2,1,1458889317,1467329199,0
UMTS,427,1,3103,2217820,0,51.49360657,25.23765564,1000,1,1,1458889317,1455921206,0
UMTS,427,1,3103,2223311,0,51.55815125,25.26100159,1000,3,1,1458889317,1485203467,0
UMTS,427,1,3103,2223245,0,51.525879,25.270271,1000,4,1,1458889317,1477072587,0
UMTS,427,1,3103,2223562,0,51.58287048,25.2747345,1000,1,1,1458889318,1427367369,0
UMTS,427,1,3103,2223170,0,51.532059,25.268784,1000,3,1,1458889317,1481460973,0
UMTS,427,1,3103,2223437,0,51.58836365,25.24589539,1000,1,1,1458889318,1455721042,0
UMTS,427,1,3103,2223176,0,51.532745,25.269241,1000,2,1,1458889317,1481460973,0
UMTS,427,1,3103,2223299,0,51.615692,25.25592,1000,10,1,1458889317,1487181946,0
UMTS,427,1,3103,2223240,0,51.52519226,25.26924133,1000,2,1,1458889317,1460096729,0
UMTS,427,1,3103,2223140,0,51.604042,25.274735,1000,12,1,1458889317,1488867688,0
UMTS,427,1,3103,2223339,0,51.608963,25.266037,1000,6,1,1458889318,1483261202,0
UMTS,427,1,3103,2223302,0,51.617088,25.257797,1000,12,1,1458889317,1487250053,0
UMTS,427,1,3103,2223432,0,51.608963,25.250931,1000,3,1,1458889318,1477880463,0
UMTS,427,1,3103,2223355,0,51.615143,25.264435,1000,2,1,1458889318,1471705835,0
UMTS,427,1,3103,2223739,0,51.66114807,25.27885437,1000,1,1,1458889318,1427549751,0
UMTS,427,1,3103,2223722,0,51.53892517,25.25550842,1000,5,1,1458889318,1492124399,0
UMTS,427,1,3103,2223304,0,51.611366,25.256882,1000,12,1,1458889317,1487250053,0
UMTS,427,1,3103,2223423,0,51.58973694,25.27198792,1000,1,1,1458889318,1432861948,0
UMTS,427,1,3103,2223077,0,51.48399353,25.27061462,1000,1,1,1458889317,1430226491,0
UMTS,427,1,3103,2223301,0,51.611815,25.253607,1000,13,1,1458889317,1488264029,0
UMTS,427,1,3103,206358278,0,51.57737732,25.27198792,1000,1,1,1458889318,1450856745,0
UMTS,427,1,3103,2225214,0,51.61582947,25.258255,1000,3,1,1458889318,1485071520,0
UMTS,427,1,4104,29311,0,51.49635315,25.72517395,1000,1,1,1458889318,1434862075,0
UMTS,427,1,3103,3643534,0,51.48124695,25.28709412,1000,1,1,1458889318,1440271413,0
UMTS,427,1,3103,2224625,0,51.47712708,25.26512146,1000,1,1,1458889318,1457853340,0
UMTS,427,1,3103,3659701,0,51.47987366,25.28709412,1000,1,1,1458889318,1439054168,0
UMTS,427,1,3103,2224540,0,51.52519226,25.27198792,1000,1,1,1458889318,1444808175,0
UMTS,427,1,3103,4378219,0,51.54441833,25.28022766,1000,1,1,1458889318,1450511965,0
UMTS,427,1,3103,2917435,0,51.52244568,25.366745,1000,1,1,1458889318,1435482169,0
UMTS,427,1,3103,4378217,0,51.54441833,25.28022766,1000,1,1,1458889318,1450511965,0
UMTS,427,1,4104,2893788,0,51.44554138,25.70457458,1000,1,1,1458889318,1430158221,0
UMTS,427,1,3103,2224542,0,51.52519226,25.2747345,1000,3,1,1458889318,1484957985,0
UMTS,427,1,3103,2224522,0,51.53205872,25.25688171,1000,1,1,1458889318,1443425840,0
UMTS,427,1,3103,2224521,0,51.52381897,25.25413513,1000,2,1,1458889318,1492124399,0
UMTS,427,1,4104,2902658,0,51.52519226,25.366745,1000,1,1,1458889319,1435622509,0
UMTS,427,1,4104,2897847,0,51.55265808,25.73066711,1000,1,1,1458889319,1446471846,0
UMTS,427,1,4104,2893893,0,51.53892517,25.366745,1000,1,1,1458889319,1435622509,0
UMTS,427,1,4104,2902809,0,51.5392,25.373062,1000,5,1,1458889319,1471182151,0
UMTS,427,1,4104,2894119,0,51.527664,25.33873,1000,5,1,1458889319,1483526243,0
UMTS,427,1,4104,2914341,0,51.47026062,25.47798157,1000,1,1,1458889319,1435018286,0
UMTS,427,1,4104,2897591,0,51.405716,25.486221,1000,2,1,1458889319,1484743705,0
UMTS,427,1,4104,2894122,0,51.521072,25.34697,1000,5,1,1458889319,1491131355,0
UMTS,427,1,4104,2894163,0,51.493441,25.346934,1400,3,1,1458889319,1492540200,0
UMTS,427,1,4104,2897748,0,51.466044,25.451971,1861,2,1,1458889319,1494761508,0
UMTS,427,1,4104,2898587,0,51.52793884,25.75263977,1000,1,1,1458889319,1450404016,0
UMTS,427,1,4104,2898787,0,51.42494202,25.74440002,1000,1,1,1458889319,1437176320,0
UMTS,427,1,4104,2897606,0,51.497452,25.654861,1000,5,1,1458889319,1469612607,0
UMTS,427,1,4104,2914573,0,51.47575378,25.35850525,1000,1,1,1458889319,1442551933,0
UMTS,427,1,4104,2915026,0,51.497726,25.355072,1000,2,1,1458889320,1472282817,0
UMTS,427,1,4104,2915179,0,51.44966125,25.3818512,1000,1,1,1458889320,1443415284,0
UMTS,427,1,4104,2915679,0,51.43867493,25.37910461,1000,1,1,1458889320,1443523637,0
UMTS,427,1,4104,2914919,0,51.48262024,25.33653259,1000,1,1,1458889319,1442234898,0
UMTS,427,1,4104,2915682,0,51.43730164,25.38047791,1000,1,1,1458889320,1447579414,0
UMTS,427,1,4104,2914922,0,51.48674011,25.3351593,1000,1,1,1458889319,1433682288,0
UMTS,427,1,4104,2915355,0,51.4276886,25.40382385,1000,1,1,1458889320,1443013575,0
UMTS,427,1,4104,2914912,0,51.52478,25.37059,1000,10,1,1458889319,1490927275,0
UMTS,427,1,4104,2914799,0,51.49635315,25.64964294,1000,1,1,1458889319,1423063186,0
UMTS,427,1,4104,2915150,0,51.433696,25.656334,7018,2,1,1458889320,1506325463,0
UMTS,427,1,4104,2914920,0,51.48399353,25.34339905,1000,1,1,1458889319,1429345313,0
UMTS,427,1,4104,2915167,0,51.5045929,25.701828,1000,1,1,1458889320,1440262879,0
UMTS,427,1,4104,2915930,0,51.39610291,25.701828,1000,1,1,1458889320,1448792566,0
UMTS,427,1,4104,2916555,0,51.48536682,25.34889221,1000,1,1,1458889320,1431174651,0
UMTS,427,1,4104,2916727,0,51.55677795,25.8556366,1000,1,1,1458889320,1418301476,0
UMTS,427,1,4104,2915905,0,51.54029846,25.89958191,1000,1,1,1458889320,1449704349,0
UMTS,427,1,4104,2916760,0,51.54304504,25.86387634,1000,1,1,1458889320,1447724483,0
UMTS,427,1,4104,2915909,0,51.53617859,25.89546204,1000,1,1,1458889320,1446683984,0
UMTS,427,1,4104,2916770,0,51.46064758,25.93528748,1000,1,1,1458889320,1428573855,0
UMTS,427,1,4104,2916860,0,51.52656555,25.38734436,1000,1,1,1458889320,1448983708,0
UMTS,427,1,4104,2916789,0,51.49497986,25.3653717,1000,1,1,1458889320,1436258705,0
UMTS,427,1,4104,2916495,0,51.5045929,25.34751892,1000,1,1,1458889320,1446738922,0
UMTS,427,1,4104,2916395,0,51.49772644,25.78697205,1000,2,1,1458889320,1479621653,0
UMTS,427,1,4104,2915770,0,51.49360657,25.37498474,1000,1,1,1458889320,1458177755,0
UMTS,427,1,4104,2917042,0,51.49497986,25.6867218,1000,1,1,1458889320,1428327604,0
UMTS,427,1,4104,2917211,0,51.48262024,25.34889221,1000,1,1,1458889320,1447579400,0
UMTS,427,1,4104,2917209,0,51.48124695,25.34202576,1000,1,1,1458889320,1443845575,0
UMTS,427,1,4104,2918637,0,51.51832581,25.39970398,1000,1,1,1458889321,1441718973,0
UMTS,427,1,4104,2917441,0,51.521072,25.358505,1000,3,1,1458889320,1472097473,0
UMTS,427,1,4104,2917629,0,51.41944885,25.45188904,1000,1,1,1458889320,1443013939,0
UMTS,427,1,4104,2918461,0,51.49497986,25.34889221,1000,1,1,1458889321,1447579400,0
UMTS,427,1,4104,2918642,0,51.51695251,25.39833069,1000,1,1,1458889321,1446738922,0
UMTS,427,1,4104,2918425,0,51.46888733,25.38734436,1000,1,1,1458889321,1447579405,0
UMTS,427,1,4104,2917435,0,51.51832581,25.35850525,1000,1,1,1458889320,1455985895,0
UMTS,427,1,4104,2918460,0,51.49085999,25.34889221,1000,1,1,1458889321,1447579400,0
UMTS,427,1,4104,2919298,0,51.47163391,25.35575867,1000,1,1,1458889321,1443161046,0
UMTS,427,1,4104,2919303,0,51.46476746,25.35438538,1000,1,1,1458889321,1433422455,0
UMTS,427,1,4104,2922886,0,51.52931213,25.37223816,1000,1,1,1458889321,1450924820,0
UMTS,427,1,4104,2919375,0,51.5032196,25.35713196,1000,1,1,1458889321,1456862911,0
UMTS,427,1,4104,2922939,0,51.52519226,25.38597107,1000,1,1,1458889321,1441430451,0
UMTS,427,1,4104,2922889,0,51.54029846,25.37361145,1000,1,1,1458889321,1438554084,0
UMTS,427,1,4104,2919383,0,51.49909973,25.35575867,1000,1,1,1458889321,1456862911,0
UMTS,427,1,4104,2922830,0,51.547623,25.374069,1000,3,1,1458889321,1479096145,0
UMTS,427,1,4104,2922980,0,51.51008606,25.36125183,1000,1,1,1458889321,1450729258,0
UMTS,427,1,4104,2922731,0,51.52381897,25.38459778,1000,2,1,1458889321,1468117645,0
UMTS,427,1,4104,2922846,0,51.49909973,25.45600891,1000,1,1,1458889321,1442540949,0
UMTS,427,1,4104,2922975,0,51.51695251,25.36399841,1000,1,1,1458889321,1454185375,0
UMTS,427,1,4104,2922942,0,51.52244568,25.38459778,1000,1,1,1458889321,1446650369,0
UMTS,427,1,4104,2922827,0,51.54853821,25.37361145,1000,4,1,1458889321,1471596393,0
UMTS,427,1,4104,2919027,0,51.48399353,25.37361145,1000,2,1,1458889321,1489467775,0
UMTS,427,1,4104,2919377,0,51.49909973,25.35713196,1000,1,1,1458889321,1456862911,0
UMTS,427,1,4104,2922983,0,51.51145935,25.36125183,1000,3,1,1458889321,1491131355,0
UMTS,427,1,4104,2920379,0,51.52381897,25.37635803,1000,1,1,1458889321,1444711813,0
UMTS,427,1,4104,2922935,0,51.51695251,25.39146423,1000,1,1,1458889321,1441553920,0
UMTS,427,1,4104,2935176,0,51.46202087,25.37498474,1000,1,1,1458889322,1442723589,0
UMTS,427,1,4104,2923500,0,51.52381897,25.38734436,1000,1,1,1458889322,1447579400,0
UMTS,427,1,4104,2923326,0,51.457901,25.7334137,1000,1,1,1458889321,1430158321,0
UMTS,427,1,4104,2934915,0,51.48536682,25.34477234,1000,1,1,1458889322,1424917553,0
UMTS,427,1,4104,2923407,0,51.50596619,25.37773132,1000,2,1,1458889321,1469500626,0
UMTS,427,1,4104,2935916,0,51.54579163,25.86936951,1000,1,1,1458889322,1419174893,0
UMTS,427,1,4104,2934585,0,51.52931213,25.75675964,1000,1,1,1458889322,1450404016,0
UMTS,427,1,4104,2923441,0,51.539536,25.372238,1000,9,1,1458889322,1472290829,0
UMTS,427,1,4104,2934649,0,51.47163391,25.37361145,1000,1,1,1458889322,1444121218,0
UMTS,427,1,4104,2934648,0,51.4730072,25.37910461,1000,1,1,1458889322,1447579405,0
UMTS,427,1,4104,2935357,0,51.42219543,25.40382385,1000,1,1,1458889322,1430454388,0
UMTS,427,1,4104,2923395,0,51.52519226,25.37498474,1000,1,1,1458889321,1443631050,0
UMTS,427,1,4104,2923102,0,51.54029846,25.366745,1000,1,1,1458889321,1431078249,0
UMTS,427,1,4104,2923412,0,51.5032196,25.37086487,1000,1,1,1458889322,1447095660,0
UMTS,427,1,4104,2923411,0,51.51420593,25.37910461,1000,1,1,1458889322,1446738922,0
UMTS,427,1,4104,2934897,0,52.41233826,25.66612244,1000,1,1,1458889322,1426237422,0
UMTS,427,1,4104,2935147,0,51.40296936,25.61668396,1000,1,1,1458889322,1430158220,0
UMTS,427,1,4104,2936507,0,51.391296,25.484161,1000,2,1,1458889322,1486547378,0
UMTS,427,1,4104,2938997,0,51.433505,25.395393,1000,4,1,1458889323,1506078078,0
UMTS,427,1,4104,2938879,0,51.52519226,25.35850525,1000,1,1,1458889323,1446731326,0
UMTS,427,1,4104,2936555,0,51.48536682,25.35438538,1000,1,1,1458889322,1447860761,0
UMTS,427,1,4104,2936007,0,51.53892517,25.85838318,1000,1,1,1458889322,1436258611,0
UMTS,427,1,4104,2936856,0,51.52793884,25.37910461,1000,1,1,1458889322,1452154742,0
UMTS,427,1,4104,2936006,0,51.53755188,25.8556366,1000,1,1,1458889322,1444869375,0
UMTS,427,1,4104,2938457,0,51.47987366,25.35438538,1000,1,1,1458889322,1442824211,0
UMTS,427,1,4104,2940427,0,51.48536682,25.42991638,1000,1,1,1458889323,1442826501,0
UMTS,427,1,4104,2937646,0,51.52107239,25.31730652,1000,1,1,1458889322,1448289711,0
UMTS,427,1,4104,2938875,0,51.526566,25.368118,1000,2,1,1458889323,1470840483,0
UMTS,427,1,4104,2939295,0,51.47438049,25.35713196,1000,1,1,1458889323,1426563799,0
UMTS,427,1,4104,2936786,0,51.49086,25.361252,1000,2,1,1458889322,1462427026,0
UMTS,427,1,4104,2937206,0,51.48124695,25.34202576,1000,1,1,1458889322,1425193128,0
UMTS,427,1,4104,2939838,0,51.35215759,25.82954407,1000,1,1,1458889323,1430893333,0
UMTS,427,1,4104,2944408,0,51.42082214,25.5493927,1000,2,1,1458889324,1492160183,0
UMTS,427,1,4104,2941277,0,51.45927429,25.37498474,1000,1,1,1458889323,1425193331,0
UMTS,427,1,4104,2944088,0,51.483719,25.443924,1000,5,1,1458889323,1488979873,0
UMTS,427,1,4104,2942887,0,51.52381897,25.36399841,1000,1,1,1458889323,1454876401,0
UMTS,427,1,4104,2943617,0,51.46064758,25.37498474,1000,1,1,1458889323,1442723589,0
UMTS,427,1,4104,2942755,0,51.55128479,25.35575867,1000,1,1,1458889323,1455630573,0
UMTS,427,1,4104,2944432,0,51.50184631,25.39283752,1000,1,1,1458889324,1444842252,0
UMTS,427,1,4104,2943095,0,51.54716492,25.37086487,1000,1,1,1458889323,1426383433,0
UMTS,427,1,4104,2943871,0,51.55265808,25.36811829,1000,1,1,1458889323,1446731326,0
UMTS,427,1,4104,2943435,0,51.520248,25.35466,1000,5,1,1458889323,1472306968,0
UMTS,427,1,4104,2941176,0,51.37413025,25.62080383,1000,1,1,1458889323,1446249357,0
UMTS,427,1,4104,2944093,0,51.40983582,25.4573822,1000,1,1,1458889323,1430158221,0
UMTS,427,1,4104,2942957,0,51.48674011,25.42030334,1000,1,1,1458889323,1423063335,0
UMTS,427,1,4104,2944305,0,51.547165,25.36596,1000,7,1,1458889323,1471596393,0
UMTS,427,1,4104,2944307,0,51.527252,25.363998,1000,2,1,1458889323,1469952775,0
UMTS,427,1,4104,2945468,0,51.4881134,25.37635803,1000,7,1,1458889324,1470027567,0
UMTS,427,1,4104,2945429,0,51.4785,25.574799,1000,2,1,1458889324,1474124389,0
UMTS,427,1,4104,2945277,0,51.45652771,25.37498474,1000,1,1,1458889324,1442486700,0
UMTS,427,1,4104,2945426,0,51.444168,25.502014,1000,2,1,1458889324,1487579146,0
UMTS,427,1,4104,2945465,0,51.484337,25.381165,1000,4,1,1458889324,1471333992,0
UMTS,427,1,4104,2945221,0,51.54853821,25.37223816,1000,1,1,1458889324,1455985895,0
UMTS,427,1,4104,2944523,0,51.43318176,25.39283752,1000,1,1,1458889324,1443523637,0
UMTS,427,1,4104,2946007,0,51.54304504,25.86387634,1000,1,1,1458889324,1436751340,0
UMTS,427,1,4104,2945222,0,51.53892517,25.366745,1000,1,1,1458889324,1431078249,0
UMTS,427,1,4104,2945279,0,51.46614075,25.37223816,1000,1,1,1458889324,1443450861,0
UMTS,427,1,4104,2944885,0,51.491599,25.374985,1000,13,1,1458889324,1472476440,0
UMTS,427,1,4104,2944570,0,51.42906189,25.92018127,1000,1,1,1458889324,1437647170,0
UMTS,427,1,4104,2944888,0,51.48948669,25.37498474,1000,17,1,1458889324,1471130639,0
UMTS,427,1,4104,2945286,0,51.51145935,25.81031799,1000,1,1,1458889324,1430158221,0
UMTS,427,1,4104,2945425,0,51.48262024,25.58372498,1000,1,1,1458889324,1423063336,0
UMTS,427,1,4104,2945431,0,51.48399353,25.58372498,1000,1,1,1458889324,1423063183,0
UMTS,427,1,4104,2944889,0,51.49635315,25.366745,1000,2,1,1458889324,1469500626,0
UMTS,427,1,4104,2944818,0,51.493018,25.731452,1000,7,1,1458889324,1472957135,0
UMTS,427,1,4104,2944902,0,51.49772644,25.36811829,1000,1,1,1458889324,1442551990,0
UMTS,427,1,3103,2197076,0,51.509399,25.251389,1000,2,1,1458889315,1484749281,0
UMTS,427,1,3103,2196529,0,51.54579163,25.25550842,1000,3,1,1458889314,1482734268,0
UMTS,427,1,3103,2196656,0,51.48399353,25.26374817,1000,1,1,1458889314,1429357001,0
UMTS,427,1,3103,2196256,0,51.50733948,25.27885437,1000,1,1,1458889314,1453158232,0
UMTS,427,1,3103,2196319,0,51.5650177,25.25138855,1000,1,1,1458889314,1453682073,0
UMTS,427,1,3103,2196325,0,51.56227112,25.25413513,1000,2,1,1458889314,1467093380,0
UMTS,427,1,3103,2196330,0,51.53892517,25.26100159,1000,2,1,1458889314,1484224034,0
UMTS,427,1,3103,2197822,0,51.542544,25.229696,1000,5,1,1458889315,1506166362,0
UMTS,427,1,3103,2197443,0,51.54808,25.2491,1000,3,1,1458889315,1486027330,0
UMTS,427,1,3103,2197685,0,51.54853821,25.26649475,1000,1,1,1458889315,1426157166,0
UMTS,427,1,3103,2197161,0,51.51008606,25.28022766,1000,1,1,1458889315,1457949903,0
UMTS,427,1,3103,2197674,0,51.52656555,25.27198792,1000,3,1,1458889315,1491231020,0
UMTS,427,1,3103,2198166,0,51.53892517,25.26512146,1000,2,1,1458889315,1468234669,0
UMTS,427,1,3103,2198179,0,51.52107239,25.23765564,1000,4,1,1458889315,1491469373,0
UMTS,427,1,3103,2198214,0,51.55403137,25.25550842,1000,1,1,1458889315,1449025039,0
UMTS,427,1,3103,2197165,0,51.51283264,25.27885437,1000,1,1,1458889315,1447670663,0
UMTS,427,1,3103,2198167,0,51.537552,25.266037,1000,3,1,1458889315,1481637971,0
UMTS,427,1,3103,2198159,0,51.53892517,25.26786804,1000,13,1,1458889315,1484224034,0
UMTS,427,1,3103,2197893,0,51.523819,25.249329,1000,2,1,1458889315,1476969706,0
UMTS,427,1,3103,2197894,0,51.5248,25.252958,1000,7,1,1458889315,1479985773,0
UMTS,427,1,3103,2198163,0,51.53892517,25.26649475,1000,4,1,1458889315,1464410471,0
UMTS,427,1,3103,2198215,0,51.554621,25.251127,1000,3,1,1458889315,1493844093,0
UMTS,427,1,3103,2197676,0,51.528397,25.270615,1000,3,1,1458889315,1478573719,0
UMTS,427,1,3103,2197677,0,51.527939,25.272675,1000,2,1,1458889315,1467329193,0
UMTS,427,1,3103,2212850,0,51.504593,25.256195,1000,2,1,1458889316,1469010878,0
UMTS,427,1,3103,2198459,0,51.49909973,25.27336121,1000,1,1,1458889315,1445605344,0
UMTS,427,1,3103,2213279,0,51.49909973,25.28434753,1000,2,1,1458889316,1459034361,0
UMTS,427,1,3103,2213249,0,51.49772644,25.28022766,1000,1,1,1458889316,1446513013,0
UMTS,427,1,3103,2212801,0,51.550598,25.266495,1000,2,1,1458889316,1475108153,0
UMTS,427,1,3103,2202103,0,51.51420593,25.23078918,1000,2,1,1458889316,1491469373,0
UMTS,427,1,3103,2202260,0,51.58836365,25.22117615,1000,2,1,1458889316,1482106251,0
UMTS,427,1,3103,2201984,0,51.52931213,25.26512146,1000,1,1,1458889315,1453205275,0
UMTS,427,1,3103,2198465,0,51.49909973,25.27336121,1000,2,1,1458889315,1487844151,0
UMTS,427,1,3103,2200180,0,51.50184631,25.28160095,1000,1,1,1458889315,1433577182,0
UMTS,427,1,3103,2200772,0,51.514206,25.274735,1000,2,1,1458889315,1492124399,0
UMTS,427,1,3103,2216331,0,51.53755188,25.26100159,1000,3,1,1458889316,1467329193,0
UMTS,427,1,3103,2215819,0,51.53068542,25.26924133,1000,1,1,1458889316,1443884647,0
UMTS,427,1,3103,2213860,0,51.52107239,25.26924133,1000,1,1,1458889316,1421980846,0
UMTS,427,1,3103,2214670,0,51.53892517,25.26786804,1000,1,1,1458889316,1457890414,0
UMTS,427,1,3103,2215953,0,51.548882,25.266495,1000,4,1,1458889316,1481637971,0
UMTS,427,1,3103,2213719,0,51.54029846,25.2747345,1000,2,1,1458889316,1467800979,0
UMTS,427,1,3103,2216550,0,51.52381897,25.2596283,1000,1,1,1458889316,1443080776,0
UMTS,427,1,3103,2214741,0,51.58424377,25.2596283,1000,4,1,1458889316,1484126940,0
UMTS,427,1,3103,2214650,0,51.537009,25.253647,2150,4,1,1458889316,1494218487,0
UMTS,427,1,3103,2215909,0,51.53617859,25.27885437,1000,1,1,1458889316,1453280959,0
UMTS,427,1,3103,2217599,0,51.541672,25.277939,1000,3,1,1458889317,1466614780,0
UMTS,427,1,3103,2214421,0,51.51420593,25.27610779,1000,5,1,1458889316,1492124397,0
UMTS,427,1,3103,2214439,0,51.504745,25.261307,1000,9,1,1401301124,1446892530,0
UMTS,427,1,3103,2214739,0,51.60209656,25.26924133,1000,2,1,1458889316,1469687109,0
UMTS,427,1,3103,2216650,0,51.48536682,25.26100159,1000,1,1,1458889316,1429135146,0
UMTS,427,1,3103,2213580,0,51.543045,25.239029,1000,2,1,1458889316,1479971257,0
UMTS,427,1,3103,2216551,0,51.520042,25.264435,1000,4,1,1458889316,1483244899,0
UMTS,427,1,3103,2215821,0,51.52931213,25.26924133,1000,1,1,1458889316,1428056702,0
