,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
2063,2093,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,5,GSM,False,40281,9402,427,1,-63,4,0.0
2064,2094,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,6,GSM,False,29171,9402,427,1,-65,4,0.0
2065,2095,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,7,GSM,True,17382,120,427,2,-35,4,0.0
2066,2096,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,8,GSM,False,10022,120,427,2,-29,4,0.0
2067,2097,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,9,GSM,False,17383,120,427,2,-37,4,0.0
2068,2098,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,10,GSM,False,10451,120,427,2,-43,4,0.0
2069,2099,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,11,GSM,False,17381,120,427,2,-43,4,0.0
2070,2100,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,12,GSM,False,10683,120,427,2,-45,4,0.0
2071,2101,25.367961666666663,51.549641666666666,0.0,0.0,1561285974770,13,GSM,False,16573,120,427,2,-47,4,0.0
2072,2104,25.367950000000004,51.54964,0.0,0.0,1561285975225,0,GSM,True,40283,9402,427,1,-39,4,0.0
2073,2105,25.367950000000004,51.54964,0.0,0.0,1561285975225,1,GSM,False,20002,9402,427,1,-33,4,0.0
2074,2106,25.367950000000004,51.54964,0.0,0.0,1561285975225,2,GSM,False,40282,9402,427,1,-35,4,0.0
2075,2107,25.367950000000004,51.54964,0.0,0.0,1561285975225,3,GSM,False,20003,9402,427,1,-51,4,0.0
2076,2108,25.367950000000004,51.54964,0.0,0.0,1561285975225,4,GSM,False,41631,9402,427,1,-53,4,0.0
2077,2109,25.367950000000004,51.54964,0.0,0.0,1561285975225,5,GSM,False,20001,9402,427,1,-57,4,0.0
2078,2110,25.367950000000004,51.54964,0.0,0.0,1561285975225,6,GSM,False,40721,9402,427,1,-59,4,0.0
2079,2111,25.367950000000004,51.54964,0.0,0.0,1561285975225,7,GSM,True,17382,120,427,2,-35,4,0.0
2080,2112,25.367950000000004,51.54964,0.0,0.0,1561285975225,8,GSM,False,10022,120,427,2,-29,4,0.0
2081,2113,25.367950000000004,51.54964,0.0,0.0,1561285975225,9,GSM,False,17383,120,427,2,-37,4,0.0
2082,2114,25.367950000000004,51.54964,0.0,0.0,1561285975225,10,GSM,False,10451,120,427,2,-43,4,0.0
2083,2115,25.367950000000004,51.54964,0.0,0.0,1561285975225,11,GSM,False,17381,120,427,2,-43,4,0.0
2084,2116,25.367950000000004,51.54964,0.0,0.0,1561285975225,12,GSM,False,10683,120,427,2,-45,4,0.0
2085,2117,25.367950000000004,51.54964,0.0,0.0,1561285975225,13,GSM,False,16573,120,427,2,-47,4,0.0
2086,2118,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,0,GSM,True,40283,9402,427,1,-39,4,0.0
2087,2119,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,1,GSM,False,20002,9402,427,1,-31,4,0.0
2088,2120,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,2,GSM,False,40282,9402,427,1,-37,4,0.0
2089,2121,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,3,GSM,False,20003,9402,427,1,-49,4,0.0
2090,2122,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,4,GSM,False,41631,9402,427,1,-55,4,0.0
2091,2123,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,5,GSM,False,20001,9402,427,1,-57,4,0.0
2092,2124,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,6,GSM,False,40721,9402,427,1,-59,4,0.0
2093,2125,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,7,GSM,True,17382,120,427,2,-35,4,0.0
2094,2126,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,8,GSM,False,10022,120,427,2,-29,4,0.0
2095,2127,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,9,GSM,False,17383,120,427,2,-37,4,0.0
2096,2128,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,10,GSM,False,10451,120,427,2,-43,4,0.0
2097,2129,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,11,GSM,False,17381,120,427,2,-43,4,0.0
2098,2130,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,12,GSM,False,10683,120,427,2,-45,4,0.0
2099,2131,25.367961666666663,51.54965000000001,0.0,0.0,1561285977060,13,GSM,False,16573,120,427,2,-47,4,0.0
2100,2132,25.36796,51.54964333333334,0.0,0.0,1561285978656,0,GSM,True,40283,9402,427,1,-39,4,0.0
2101,2133,25.36796,51.54964333333334,0.0,0.0,1561285978656,1,GSM,False,20002,9402,427,1,-31,4,0.0
2102,2134,25.36796,51.54964333333334,0.0,0.0,1561285978656,2,GSM,False,40282,9402,427,1,-37,4,0.0
2103,2135,25.36796,51.54964333333334,0.0,0.0,1561285978656,3,GSM,False,20003,9402,427,1,-49,4,0.0
2104,2136,25.36796,51.54964333333334,0.0,0.0,1561285978656,4,GSM,False,41631,9402,427,1,-55,4,0.0
2105,2137,25.36796,51.54964333333334,0.0,0.0,1561285978656,5,GSM,False,20001,9402,427,1,-57,4,0.0
2106,2138,25.36796,51.54964333333334,0.0,0.0,1561285978656,6,GSM,False,40721,9402,427,1,-59,4,0.0
2107,2139,25.36796,51.54964333333334,0.0,0.0,1561285978656,7,GSM,True,17382,120,427,2,-35,4,0.0
2108,2140,25.36796,51.54964333333334,0.0,0.0,1561285978656,8,GSM,False,10022,120,427,2,-29,4,0.0
2109,2141,25.36796,51.54964333333334,0.0,0.0,1561285978656,9,GSM,False,17383,120,427,2,-37,4,0.0
2110,2142,25.36796,51.54964333333334,0.0,0.0,1561285978656,10,GSM,False,10451,120,427,2,-43,4,0.0
2111,2143,25.36796,51.54964333333334,0.0,0.0,1561285978656,11,GSM,False,17381,120,427,2,-43,4,0.0
2112,2144,25.36796,51.54964333333334,0.0,0.0,1561285978656,12,GSM,False,10683,120,427,2,-45,4,0.0
2113,2145,25.36796,51.54964333333334,0.0,0.0,1561285978656,13,GSM,False,16573,120,427,2,-47,4,0.0
2114,2146,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,0,GSM,True,40283,9402,427,1,-39,4,0.0
2115,2147,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,1,GSM,False,20002,9402,427,1,-31,4,0.0
2116,2148,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,2,GSM,False,40282,9402,427,1,-37,4,0.0
2117,2149,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,3,GSM,False,20003,9402,427,1,-49,4,0.0
2118,2150,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,4,GSM,False,41631,9402,427,1,-55,4,0.0
2119,2151,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,5,GSM,False,20001,9402,427,1,-57,4,0.0
2120,2152,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,6,GSM,False,40721,9402,427,1,-59,4,0.0
2121,2153,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,7,GSM,True,17382,120,427,2,-27,4,0.0
2122,2154,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,8,GSM,False,10022,120,427,2,-29,4,0.0
2123,2155,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,9,GSM,False,17381,120,427,2,-35,4,0.0
2124,2156,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,10,GSM,False,17383,120,427,2,-37,4,0.0
2125,2157,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,11,GSM,False,10451,120,427,2,-39,4,0.0
2126,2158,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,12,GSM,False,10683,120,427,2,-41,4,0.0
2127,2159,25.367906666666663,51.549686666666666,0.0,0.0,1561285981090,13,GSM,False,16573,120,427,2,-47,4,0.0
2128,2160,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,0,GSM,True,40283,9402,427,1,-39,4,0.0
2129,2161,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,1,GSM,False,20002,9402,427,1,-31,4,0.0
2130,2162,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,2,GSM,False,40282,9402,427,1,-37,4,0.0
2131,2163,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,3,GSM,False,20003,9402,427,1,-49,4,0.0
2132,2164,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,4,GSM,False,41631,9402,427,1,-55,4,0.0
2133,2165,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,5,GSM,False,20001,9402,427,1,-57,4,0.0
2134,2166,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,6,GSM,False,40721,9402,427,1,-59,4,0.0
2135,2167,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,7,GSM,True,17382,120,427,2,-27,4,0.0
2136,2168,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,8,GSM,False,10022,120,427,2,-29,4,0.0
2137,2169,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,9,GSM,False,17381,120,427,2,-35,4,0.0
2138,2170,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,10,GSM,False,17383,120,427,2,-37,4,0.0
2139,2171,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,11,GSM,False,10451,120,427,2,-39,4,0.0
2140,2172,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,12,GSM,False,10683,120,427,2,-41,4,0.0
2141,2173,25.367933333333333,51.54972333333333,0.0,0.0,1561285982485,13,GSM,False,16573,120,427,2,-47,4,0.0
2142,2174,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,0,GSM,True,40283,9402,427,1,-39,4,0.0
2143,2175,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,1,GSM,False,20002,9402,427,1,-31,4,0.0
2144,2176,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,2,GSM,False,40282,9402,427,1,-37,4,0.0
2145,2177,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,3,GSM,False,20003,9402,427,1,-49,4,0.0
2146,2178,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,4,GSM,False,41631,9402,427,1,-55,4,0.0
2147,2179,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,5,GSM,False,20001,9402,427,1,-57,4,0.0
2148,2180,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,6,GSM,False,40721,9402,427,1,-59,4,0.0
2149,2181,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,7,GSM,True,17382,120,427,2,-33,4,0.0
2150,2182,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,8,GSM,False,10022,120,427,2,-35,4,0.0
2151,2183,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,9,GSM,False,10451,120,427,2,-37,4,0.0
2152,2184,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,10,GSM,False,17381,120,427,2,-39,4,0.0
2153,2185,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,11,GSM,False,16573,120,427,2,-45,4,0.0
2154,2186,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,12,GSM,False,10683,120,427,2,-45,4,0.0
2155,2187,25.368036666666665,51.54974333333333,0.0,0.0,1561285984829,13,GSM,False,17383,120,427,2,-45,4,0.0
2156,2188,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,0,GSM,True,40283,9402,427,1,-39,4,0.0
2157,2189,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,1,GSM,False,20002,9402,427,1,-31,4,0.0
2158,2190,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,2,GSM,False,40282,9402,427,1,-37,4,0.0
2159,2191,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,3,GSM,False,20003,9402,427,1,-49,4,0.0
2160,2192,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,4,GSM,False,41631,9402,427,1,-55,4,0.0
2161,2193,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,5,GSM,False,20001,9402,427,1,-57,4,0.0
2162,2194,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,6,GSM,False,40721,9402,427,1,-59,4,0.0
2163,2195,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,7,GSM,True,17382,120,427,2,-33,4,0.0
2164,2196,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,8,GSM,False,10022,120,427,2,-35,4,0.0
2165,2197,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,9,GSM,False,10451,120,427,2,-37,4,0.0
2166,2198,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,10,GSM,False,17381,120,427,2,-39,4,0.0
2167,2199,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,11,GSM,False,16573,120,427,2,-45,4,0.0
2168,2200,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,12,GSM,False,10683,120,427,2,-45,4,0.0
2169,2201,25.36800333333333,51.54971166666666,0.0,0.0,1561285986097,13,GSM,False,17383,120,427,2,-45,4,0.0
2170,2203,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,0,GSM,True,20002,9402,427,1,-33,4,0.0
2171,2204,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,1,GSM,False,40282,9402,427,1,-45,4,0.0
2172,2205,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,2,GSM,False,20003,9402,427,1,-49,4,0.0
2173,2206,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,3,GSM,False,41631,9402,427,1,-59,4,0.0
2174,2207,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,4,GSM,False,20001,9402,427,1,-61,4,0.0
2175,2208,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,5,GSM,False,40721,9402,427,1,-67,4,0.0
2176,2209,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,6,GSM,False,29171,9402,427,1,-67,4,0.0
2177,2210,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,7,GSM,True,17382,120,427,2,-33,4,0.0
2178,2211,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,8,GSM,False,10022,120,427,2,-35,4,0.0
2179,2212,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,9,GSM,False,10451,120,427,2,-37,4,0.0
2180,2213,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,10,GSM,False,17381,120,427,2,-39,4,0.0
2181,2214,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,11,GSM,False,16573,120,427,2,-45,4,0.0
2182,2215,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,12,GSM,False,10683,120,427,2,-45,4,0.0
2183,2216,25.36799333333333,51.54987166666667,0.0,0.0,1561285989062,13,GSM,False,17383,120,427,2,-45,4,0.0
2184,2217,25.36794,51.549731666666666,0.0,0.0,1561285990233,0,GSM,True,20002,9402,427,1,-33,4,0.0
2185,2218,25.36794,51.549731666666666,0.0,0.0,1561285990233,1,GSM,False,40282,9402,427,1,-45,4,0.0
2186,2219,25.36794,51.549731666666666,0.0,0.0,1561285990233,2,GSM,False,20003,9402,427,1,-49,4,0.0
2187,2220,25.36794,51.549731666666666,0.0,0.0,1561285990233,3,GSM,False,41631,9402,427,1,-59,4,0.0
2188,2221,25.36794,51.549731666666666,0.0,0.0,1561285990233,4,GSM,False,20001,9402,427,1,-61,4,0.0
2189,2222,25.36794,51.549731666666666,0.0,0.0,1561285990233,5,GSM,False,40721,9402,427,1,-67,4,0.0
2190,2223,25.36794,51.549731666666666,0.0,0.0,1561285990233,6,GSM,False,29171,9402,427,1,-67,4,0.0
2191,2224,25.36794,51.549731666666666,0.0,0.0,1561285990233,7,GSM,True,17382,120,427,2,-33,4,0.0
2192,2225,25.36794,51.549731666666666,0.0,0.0,1561285990233,8,GSM,False,10022,120,427,2,-35,4,0.0
2193,2226,25.36794,51.549731666666666,0.0,0.0,1561285990233,9,GSM,False,10451,120,427,2,-37,4,0.0
2194,2227,25.36794,51.549731666666666,0.0,0.0,1561285990233,10,GSM,False,17381,120,427,2,-39,4,0.0
2195,2228,25.36794,51.549731666666666,0.0,0.0,1561285990233,11,GSM,False,16573,120,427,2,-45,4,0.0
2196,2229,25.36794,51.549731666666666,0.0,0.0,1561285990233,12,GSM,False,10683,120,427,2,-45,4,0.0
2197,2230,25.36794,51.549731666666666,0.0,0.0,1561285990233,13,GSM,False,17383,120,427,2,-45,4,0.0
2198,2232,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,0,GSM,True,20002,9402,427,1,-35,4,0.0
2199,2233,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,1,GSM,False,40283,9402,427,1,-45,4,0.0
2200,2234,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,2,GSM,False,40282,9402,427,1,-47,4,0.0
2201,2235,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,3,GSM,False,20003,9402,427,1,-51,4,0.0
2202,2236,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,4,GSM,False,41631,9402,427,1,-59,4,0.0
2203,2237,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,5,GSM,False,20001,9402,427,1,-63,4,0.0
2204,2238,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,6,GSM,False,40721,9402,427,1,-67,4,0.0
2205,2239,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,7,GSM,True,17382,120,427,2,-31,4,0.0
2206,2240,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,8,GSM,False,10451,120,427,2,-35,4,0.0
2207,2241,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,9,GSM,False,10022,120,427,2,-35,4,0.0
2208,2242,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,10,GSM,False,17381,120,427,2,-45,4,0.0
2209,2243,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,11,GSM,False,16573,120,427,2,-47,4,0.0
2210,2244,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,12,GSM,False,10683,120,427,2,-49,4,0.0
2211,2245,25.367965000000005,51.54956000000001,0.0,0.0,1561285992548,13,GSM,False,17383,120,427,2,-51,4,0.0
2212,2246,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,0,GSM,True,20002,9402,427,1,-35,4,0.0
2213,2247,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,1,GSM,False,40283,9402,427,1,-45,4,0.0
2214,2248,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,2,GSM,False,40282,9402,427,1,-47,4,0.0
2215,2249,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,3,GSM,False,20003,9402,427,1,-51,4,0.0
2216,2250,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,4,GSM,False,41631,9402,427,1,-59,4,0.0
2217,2251,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,5,GSM,False,20001,9402,427,1,-63,4,0.0
2218,2252,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,6,GSM,False,40721,9402,427,1,-67,4,0.0
2219,2253,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,7,GSM,True,17382,120,427,2,-31,4,0.0
2220,2254,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,8,GSM,False,10451,120,427,2,-35,4,0.0
2221,2255,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,9,GSM,False,10022,120,427,2,-35,4,0.0
2222,2256,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,10,GSM,False,17381,120,427,2,-45,4,0.0
2223,2257,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,11,GSM,False,16573,120,427,2,-47,4,0.0
2224,2258,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,12,GSM,False,10683,120,427,2,-49,4,0.0
2225,2259,25.367923333333337,51.54959166666666,0.0,0.0,1561285994249,13,GSM,False,17383,120,427,2,-51,4,0.0
2226,2260,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,0,GSM,True,20002,9402,427,1,-39,4,0.0
2227,2261,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,1,GSM,False,40282,9402,427,1,-41,4,0.0
2228,2262,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,2,GSM,False,40283,9402,427,1,-43,4,0.0
2229,2263,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,3,GSM,False,20003,9402,427,1,-55,4,0.0
2230,2264,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,4,GSM,False,41631,9402,427,1,-61,4,0.0
2231,2265,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,5,GSM,False,20001,9402,427,1,-63,4,0.0
2232,2266,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,6,GSM,False,40721,9402,427,1,-65,4,0.0
2233,2267,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,7,GSM,True,17382,120,427,2,-25,4,0.0
2234,2268,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,8,GSM,False,10451,120,427,2,-35,4,0.0
2235,2269,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,9,GSM,False,10022,120,427,2,-35,4,0.0
2236,2270,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,10,GSM,False,16573,120,427,2,-43,4,0.0
2237,2271,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,11,GSM,False,17381,120,427,2,-47,4,0.0
2238,2272,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,12,GSM,False,10683,120,427,2,-49,4,0.0
2239,2273,25.367936666666665,51.549616666666665,0.0,0.0,1561285997336,13,GSM,False,17383,120,427,2,-51,4,0.0
2240,2274,25.367901666666665,51.54968,0.0,0.0,1561285997591,0,GSM,True,20002,9402,427,1,-39,4,0.0
2241,2275,25.367901666666665,51.54968,0.0,0.0,1561285997591,1,GSM,False,40282,9402,427,1,-41,4,0.0
2242,2276,25.367901666666665,51.54968,0.0,0.0,1561285997591,2,GSM,False,40283,9402,427,1,-43,4,0.0
2243,2277,25.367901666666665,51.54968,0.0,0.0,1561285997591,3,GSM,False,20003,9402,427,1,-55,4,0.0
2244,2278,25.367901666666665,51.54968,0.0,0.0,1561285997591,4,GSM,False,41631,9402,427,1,-61,4,0.0
2245,2279,25.367901666666665,51.54968,0.0,0.0,1561285997591,5,GSM,False,20001,9402,427,1,-63,4,0.0
2246,2280,25.367901666666665,51.54968,0.0,0.0,1561285997591,6,GSM,False,40721,9402,427,1,-65,4,0.0
2247,2281,25.367901666666665,51.54968,0.0,0.0,1561285997591,7,GSM,True,17382,120,427,2,-25,4,0.0
2248,2282,25.367901666666665,51.54968,0.0,0.0,1561285997591,8,GSM,False,10451,120,427,2,-35,4,0.0
2249,2283,25.367901666666665,51.54968,0.0,0.0,1561285997591,9,GSM,False,10022,120,427,2,-35,4,0.0
2250,2284,25.367901666666665,51.54968,0.0,0.0,1561285997591,10,GSM,False,16573,120,427,2,-43,4,0.0
2251,2285,25.367901666666665,51.54968,0.0,0.0,1561285997591,11,GSM,False,17381,120,427,2,-47,4,0.0
2252,2286,25.367901666666665,51.54968,0.0,0.0,1561285997591,12,GSM,False,10683,120,427,2,-49,4,0.0
2253,2287,25.367901666666665,51.54968,0.0,0.0,1561285997591,13,GSM,False,17383,120,427,2,-51,4,0.0
2254,2288,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,0,GSM,True,20002,9402,427,1,-39,4,0.0
2255,2289,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,1,GSM,False,40282,9402,427,1,-41,4,0.0
2256,2290,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,2,GSM,False,40283,9402,427,1,-43,4,0.0
2257,2291,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,3,GSM,False,20003,9402,427,1,-55,4,0.0
2258,2292,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,4,GSM,False,41631,9402,427,1,-61,4,0.0
2259,2293,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,5,GSM,False,20001,9402,427,1,-63,4,0.0
2260,2294,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,6,GSM,False,40721,9402,427,1,-65,4,0.0
2261,2295,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,7,GSM,True,17382,120,427,2,-25,4,0.0
2262,2296,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,8,GSM,False,10451,120,427,2,-35,4,0.0
2263,2297,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,9,GSM,False,10022,120,427,2,-35,4,0.0
2264,2298,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,10,GSM,False,16573,120,427,2,-43,4,0.0
2265,2299,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,11,GSM,False,17381,120,427,2,-47,4,0.0
2266,2300,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,12,GSM,False,10683,120,427,2,-49,4,0.0
2267,2301,25.36790333333333,51.54968999999999,0.0,0.0,1561285999527,13,GSM,False,17383,120,427,2,-51,4,0.0
